epoch,step,train_loss,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr
0,1,,0.263671875,0.3757811486721039,0.5,0.020779220387339592,-0.01826888881623745,0.3499999940395355
0,1,0.19656172394752502,,,,,,
