symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-18,243.0,PUT,0,-1,2026-03-18T13:24:27.196,506,0.07,1866,0.08,-0.0504,-1.5936,0.4436,-177.9965,0.0312,-0.2176,285.2326,0.7765,2026-03-18T13:24:27.332,2026-03-18T13:22:29.021,0.22,0.28,0.05,0.08,8891.0,1157.0,2026-03-18T13:22:29.021,0.08,137,2026-03-18 13:24:16 EDT,248.36,0.9784184248671283,-2.1581575132871693,248.0,0.07500000000000001,0.009999999999999995,13.333333333333325,8925,-278.46,-3959.13,14222.88,-449.82,-0.0047,0.0,0.0
IWM,2026-03-18,244.0,CALL,0,1,2026-03-18T13:24:25.982,19,4.44,22,4.53,0.9186,-2.2306,0.6435,50.9197,0.0475,-0.2809,351.4585,0.7414,2026-03-18T13:24:27.332,2026-03-18T12:34:21.875,5.0,5.1,3.61,4.11,306.0,70.0,2026-03-18T12:34:21.875,4.11,137,2026-03-18 13:24:16 EDT,248.36,0.9824448381381865,-1.755516186181355,248.0,4.485,0.08999999999999986,2.006688963210699,92,4.37,59.202,205.21519999999998,84.5112,-0.0046,-0.05,0.0
IWM,2026-03-18,244.0,PUT,0,-1,2026-03-18T13:24:27.017,323,0.12,1317,0.13,-0.082,-2.2265,0.6473,-170.7401,0.0476,-0.2808,352.5021,0.7437,2026-03-18T13:24:27.332,2026-03-18T13:24:22.871,0.36,0.43,0.09,0.12,16290.0,2201.0,2026-03-18T13:24:22.871,0.12,137,2026-03-18 13:24:16 EDT,248.36,0.9824448381381865,-1.755516186181355,248.0,0.125,0.010000000000000009,8.000000000000007,10503,-499.94280000000003,-6798.591899999999,23384.929500000002,-861.246,0.0094,0.01,0.0
IWM,2026-03-18,245.0,CALL,0,1,2026-03-18T13:24:27.186,39,3.54,8,3.61,0.8664,-3.0809,0.9206,60.2763,0.0702,-0.3294,398.9479,0.7179,2026-03-18T13:24:27.332,2026-03-18T12:56:42.692,4.16,4.35,2.8,3.78,506.0,144.0,2026-03-18T12:56:42.692,3.78,137,2026-03-18 13:24:16 EDT,248.36,0.9864712514092446,-1.352874859075541,248.0,3.575,0.06999999999999984,1.9580419580419535,174,12.2148,160.18439999999998,536.0766,150.75359999999998,-0.0071,-0.045,0.01
IWM,2026-03-18,245.0,PUT,0,-1,2026-03-18T13:24:26.72,347,0.21,387,0.22,-0.1343,-3.0785,0.9243,-159.0516,0.0702,-0.3285,399.1872,0.7203,2026-03-18T13:24:27.332,2026-03-18T13:23:49.649,0.52,0.64,0.16,0.19,21589.0,4189.0,2026-03-18T13:23:49.649,0.19,137,2026-03-18 13:24:16 EDT,248.36,0.9864712514092446,-1.352874859075541,248.0,0.215,0.010000000000000009,4.651162790697678,4247,-298.13939999999997,-3925.5021,13074.3895,-570.3721,0.0047,0.01,0.0
IWM,2026-03-18,246.0,CALL,0,1,2026-03-18T13:24:27.187,75,2.71,12,2.77,0.7838,-4.1541,1.2523,71.022,0.0961,-0.3176,381.8819,0.7132,2026-03-18T13:24:27.332,2026-03-18T13:19:02.146,3.34,3.5,2.14,2.75,3905.0,391.0,2026-03-18T13:19:02.146,2.75,137,2026-03-18 13:24:16 EDT,248.36,0.9904976646803028,-0.9502335319697267,248.0,2.74,0.06000000000000005,2.189781021897812,243,23.3523,304.3089,1009.4463,190.4634,0.0093,-0.03,0.0
IWM,2026-03-18,246.0,PUT,0,-1,2026-03-18T13:24:27.224,162,0.37,45,0.38,-0.2139,-4.064,1.2448,-143.8021,0.0965,-0.322,383.4098,0.7062,2026-03-18T13:24:27.332,2026-03-18T13:24:00.89,0.8,0.95,0.28,0.36,25061.0,4531.0,2026-03-18T13:24:00.89,0.36,137,2026-03-18 13:24:16 EDT,248.36,0.9904976646803028,-0.9502335319697267,248.0,0.375,0.010000000000000009,2.6666666666666687,1601,-154.4965,-1992.9247999999998,6506.464,-342.45390000000003,0.0078,0.02,0.0
IWM,2026-03-18,247.0,CALL,0,1,2026-03-18T13:24:27.113,26,1.98,7,2.0,0.6786,-4.965,1.5305,84.6607,0.12,-0.2317,272.4303,0.6984,2026-03-18T13:24:27.332,2026-03-18T13:21:34.059,2.68,2.84,1.48,2.0,7256.0,1045.0,2026-03-18T13:21:34.059,2.0,137,2026-03-18 13:24:16 EDT,248.36,0.9945240779513609,-0.5475922048639127,248.0,1.99,0.020000000000000018,1.0050251256281415,370,44.4,566.285,1837.05,251.082,0.0047,-0.03,0.0
IWM,2026-03-18,247.0,PUT,0,-1,2026-03-18T13:24:26.855,29,0.62,70,0.63,-0.32,-4.8934,1.528,-128.2515,0.1207,-0.2351,274.1803,0.6929,2026-03-18T13:24:27.332,2026-03-18T13:24:20.403,1.09,1.37,0.5,0.63,26336.0,5532.0,2026-03-18T13:24:20.403,0.63,137,2026-03-18 13:24:16 EDT,248.36,0.9945240779513609,-0.5475922048639127,248.0,0.625,0.010000000000000009,1.6000000000000014,3290,-397.103,-5027.12,16099.286,-1052.8,0.0039,0.02,0.0
IWM,2026-03-18,248.0,CALL,0,1,2026-03-18T13:24:27.013,36,1.35,28,1.37,0.5519,-5.3429,1.69,101.4894,0.1359,-0.069,78.1871,0.6812,2026-03-18T13:24:27.332,2026-03-18T13:23:48.616,1.82,2.14,0.97,1.4,19236.0,3687.0,2026-03-18T13:23:48.616,1.4,137,2026-03-18 13:24:16 EDT,248.36,0.998550491222419,-0.14495087775809856,248.0,1.36,0.020000000000000018,1.4705882352941189,642,87.2478,1084.98,3430.1418000000003,354.3198,0.0,-0.02,0.0
