symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-26,246.0,CALL,0,1,2026-03-26T10:41:54.361,20,4.87,30,4.99,0.9292,-1.0448,0.8352,47.178,0.0405,-0.3648,162.569,0.5406,2026-03-26T10:41:54.539,2026-03-26T10:41:17.569,3.37,5.46,3.37,4.86,63.0,19.0,2026-03-26T10:41:17.569,4.86,120,2026-03-26 10:41:36 EDT,250.83,0.9807439301518956,-1.9256069848104345,251.0,4.93,0.1200000000000001,2.4340770791075075,612,621707.238,51114.24,63941.76,56867.03999999999,0.0235,0.12,0.02
IWM,2026-03-26,246.0,PUT,0,-1,2026-03-26T10:41:54.325,10,0.1,265,0.11,-0.0684,-0.9834,0.8144,-171.7681,0.04,-0.3641,160.3942,0.5343,2026-03-26T10:41:54.539,2026-03-26T10:41:47.571,0.41,0.45,0.06,0.09,21097.0,2276.0,2026-03-26T10:41:47.571,0.09,120,2026-03-26 10:41:36 EDT,250.83,0.9807439301518956,-1.9256069848104345,251.0,0.10500000000000001,0.009999999999999995,9.523809523809518,4198,-4211937.36,-341885.12,412831.32000000007,-28714.320000000003,-0.0016,-0.01,0.0
IWM,2026-03-26,247.0,CALL,0,1,2026-03-26T10:41:54.383,13,3.95,26,4.06,0.8841,-1.4567,1.2039,55.164,0.06,-0.4383,190.1611,0.5265,2026-03-26T10:41:54.539,2026-03-26T10:31:17.54,2.8,4.8,2.58,4.8,57.0,35.0,2026-03-26T10:31:17.54,4.8,120,2026-03-26 10:41:36 EDT,250.83,0.9847306940956025,-1.526930590439745,251.0,4.005,0.10999999999999943,2.7465667915105976,681,1024891.38,81985.59,99201.27,60207.21,0.0047,0.095,-0.01
IWM,2026-03-26,247.0,PUT,0,-1,2026-03-26T10:41:54.198,570,0.17,187,0.18,-0.1103,-1.3501,1.1627,-162.7773,0.0594,-0.4443,188.1671,0.514,2026-03-26T10:41:54.539,2026-03-26T10:41:51.769,0.68,0.69,0.11,0.18,20525.0,2307.0,2026-03-26T10:41:51.769,0.18,120,2026-03-26 10:41:36 EDT,250.83,0.9847306940956025,-1.526930590439745,251.0,0.175,0.009999999999999981,5.714285714285704,6228,-9279285.2856,-724129.56,840842.28,-68694.84,-0.0047,-0.03,0.0
IWM,2026-03-26,248.0,CALL,0,1,2026-03-26T10:41:54.359,1,3.09,1,3.15,0.8209,-1.8693,1.6136,65.5781,0.0837,-0.4683,195.1139,0.5062,2026-03-26T10:41:54.539,2026-03-26T10:38:41.213,1.99,4.0,1.87,3.24,697.0,161.0,2026-03-26T10:38:41.213,3.24,120,2026-03-26 10:41:36 EDT,250.83,0.9887174580393094,-1.1282541960690557,251.0,3.12,0.06000000000000005,1.9230769230769247,530,1112706.963,85520.8,99072.9,43507.7,0.0016,0.08,-0.04
IWM,2026-03-26,248.0,PUT,0,-1,2026-03-26T10:41:54.409,187,0.3,46,0.31,-0.1775,-1.8236,1.6053,-148.6334,0.0837,-0.4717,195.3255,0.5031,2026-03-26T10:41:54.539,2026-03-26T10:41:54.571,1.02,1.05,0.17,0.3,18636.0,3197.0,2026-03-26T10:41:54.571,0.3,120,2026-03-26 10:41:36 EDT,250.83,0.9887174580393094,-1.1282541960690557,251.0,0.305,0.010000000000000009,3.2786885245901667,4437,-9315246.7827,-712271.61,809131.3200000001,-78756.75,0.0016,-0.03,0.0
IWM,2026-03-26,249.0,CALL,0,1,2026-03-26T10:41:54.359,12,2.28,1,2.33,0.7339,-2.2295,2.0252,79.3315,0.1102,-0.4169,165.1907,0.4824,2026-03-26T10:41:54.539,2026-03-26T10:41:26.543,1.33,3.1,1.27,2.14,2462.0,516.0,2026-03-26T10:41:26.543,2.14,120,2026-03-26 10:41:36 EDT,250.83,0.9927042219830163,-0.7295778016983664,251.0,2.3049999999999997,0.050000000000000266,2.1691973969631353,1035,2860891.731,209608.19999999998,230753.24999999997,75958.65,-0.0029,0.07,-0.02
IWM,2026-03-26,249.0,PUT,0,-1,2026-03-26T10:41:54.405,172,0.49,9,0.5,-0.2668,-2.2171,2.0283,-136.8706,0.1099,-0.4142,164.7654,0.4843,2026-03-26T10:41:54.539,2026-03-26T10:41:52.438,1.47,1.47,0.31,0.49,22536.0,3793.0,2026-03-26T10:41:52.438,0.49,120,2026-03-26 10:41:36 EDT,250.83,0.9927042219830163,-0.7295778016983664,251.0,0.495,0.010000000000000009,2.020202020202022,2834,-7812265.897799999,-574820.2200000001,628326.1399999999,-75611.12,-0.0034,-0.04,0.0
IWM,2026-03-26,250.0,CALL,0,1,2026-03-26T10:41:54.404,2,1.59,32,1.62,0.6167,-2.4989,2.3555,96.0384,0.1328,-0.2339,88.8076,0.4658,2026-03-26T10:41:54.539,2026-03-26T10:41:54.777,0.86,2.32,0.83,1.62,11480.0,2666.0,2026-03-26T10:41:54.777,1.62,120,2026-03-26 10:41:36 EDT,250.83,0.9966909859267232,-0.3309014073276771,251.0,1.605,0.030000000000000027,1.8691588785046744,1173,3907289.2752000005,276300.15,293120.97,72338.91,-0.0005,0.06,0.0
IWM,2026-03-26,250.0,PUT,0,-1,2026-03-26T10:41:54.36,7,0.78,116,0.79,-0.3828,-2.4627,2.3547,-124.6021,0.1333,-0.2358,89.1652,0.4638,2026-03-26T10:41:54.539,2026-03-26T10:41:54.007,2.03,2.06,0.5,0.79,27399.0,4824.0,2026-03-26T10:41:54.007,0.79,120,2026-03-26 10:41:36 EDT,250.83,0.9966909859267232,-0.3309014073276771,251.0,0.785,0.010000000000000009,1.2738853503184724,6173,-20639819.954700004,-1453556.31,1520224.71,-236302.43999999997,-0.0049,-0.055,-0.01
IWM,2026-03-26,251.0,CALL,0,1,2026-03-26T10:41:54.376,10,1.01,11,1.03,0.4786,-2.5222,2.4581,116.4852,0.143,0.057,-22.5704,0.4511,2026-03-26T10:41:54.539,2026-03-26T10:41:35.924,0.61,1.61,0.52,0.92,15913.0,3731.0,2026-03-26T10:41:35.924,0.92,120,2026-03-26 10:41:36 EDT,250.83,1.00067774987043,0.06777498704301219,251.0,1.02,0.020000000000000018,1.960784313725492,2126,7625683.494,522592.05999999994,536219.7200000001,101750.36,0.0019,0.05,0.0
IWM,2026-03-26,251.0,PUT,0,-1,2026-03-26T10:41:54.377,5,1.19,12,1.21,-0.5214,-2.4863,2.4581,-109.876,0.1437,0.0574,-22.6523,0.4492,2026-03-26T10:41:54.539,2026-03-26T10:41:53.328,2.64,2.71,0.77,1.2,13968.0,2560.0,2026-03-26T10:41:53.328,1.2,120,2026-03-26 10:41:36 EDT,250.83,1.00067774987043,0.06777498704301219,251.0,1.2,0.020000000000000018,1.6666666666666683,2476,-8924561.4996,-608625.5599999999,615607.88,-129098.64,-0.0058,-0.08,0.0
IWM,2026-03-26,252.0,CALL,0,1,2026-03-26T10:41:54.411,24,0.59,169,0.61,0.3361,-2.2474,2.251,140.4991,0.1345,0.3601,-131.9798,0.4394,2026-03-26T10:41:54.539,2026-03-26T10:41:53.965,0.36,1.03,0.31,0.6,19124.0,4931.0,2026-03-26T10:41:53.965,0.6,120,2026-03-26 10:41:36 EDT,250.83,1.004664513814137,0.4664513814137015,251.0,0.6,0.020000000000000018,3.3333333333333366,3231,10900306.7685,727298.1,726134.94,108593.91,-0.0039,0.035,0.01
