symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-26,246.0,CALL,0,1,2026-03-26T11:27:44.978,19,3.98,39,4.06,0.9236,-1.0768,0.8164,57.4153,0.0516,-0.417,196.0977,0.4882,2026-03-26T11:27:45.172,2026-03-26T11:23:13.74,3.37,5.46,3.37,3.8,93.0,34.0,2026-03-26T11:23:13.74,3.8,195,2026-03-26 11:27:26 EDT,249.92,0.984314980793854,-1.5685019206145918,250.0,4.02,0.07999999999999963,1.990049751243772,612,789227.3663999999,49963.68,65900.15999999999,56524.32,0.0156,0.03,-0.0
IWM,2026-03-26,246.0,PUT,0,-1,2026-03-26T11:27:44.413,194,0.08,1396,0.09,-0.0682,-0.9266,0.7489,-211.9893,0.0493,-0.4152,187.4402,0.4687,2026-03-26T11:27:45.172,2026-03-26T11:26:39.388,0.41,0.45,0.06,0.09,25571.0,2793.0,2026-03-26T11:26:39.388,0.09,195,2026-03-26 11:27:26 EDT,249.92,0.984314980793854,-1.5685019206145918,250.0,0.08499999999999999,0.009999999999999995,11.764705882352937,4198,-5172379.3088,-314388.22,388986.68,-28630.359999999997,0.0039,0.0,0.0
IWM,2026-03-26,247.0,CALL,0,1,2026-03-26T11:27:44.994,20,3.06,21,3.13,0.8727,-1.4516,1.1857,70.5852,0.0803,-0.516,226.4529,0.456,2026-03-26T11:27:45.172,2026-03-26T11:17:20.73,2.8,4.8,2.58,2.95,70.0,47.0,2026-03-26T11:17:20.73,2.95,195,2026-03-26 11:27:26 EDT,249.92,0.9883162612035852,-1.1683738796414802,250.0,3.0949999999999998,0.06999999999999984,2.261712439418412,681,1366670.0256,80746.17,98853.95999999999,59430.87,0.0029,0.02,0.02
IWM,2026-03-26,247.0,PUT,0,-1,2026-03-26T11:27:45.026,429,0.15,287,0.16,-0.1206,-1.3363,1.1423,-200.3059,0.0796,-0.5261,224.4526,0.4433,2026-03-26T11:27:45.172,2026-03-26T11:27:35.124,0.68,0.69,0.11,0.16,26645.0,3243.0,2026-03-26T11:27:35.124,0.16,195,2026-03-26 11:27:26 EDT,249.92,0.9883162612035852,-1.1683738796414802,250.0,0.155,0.010000000000000009,6.451612903225811,6228,-12389754.0096,-711424.4400000001,832247.6399999999,-75109.68000000001,-0.0059,-0.01,0.0
IWM,2026-03-26,248.0,CALL,0,1,2026-03-26T11:27:45.043,1,2.22,41,2.26,0.7812,-1.9747,1.6788,87.1547,0.1178,-0.5135,217.2444,0.4404,2026-03-26T11:27:45.172,2026-03-26T11:18:48.549,1.99,4.0,1.87,2.05,977.0,228.0,2026-03-26T11:18:48.549,2.05,195,2026-03-26 11:27:26 EDT,249.92,0.9923175416133163,-0.7682458386683689,250.0,2.24,0.03999999999999959,1.7857142857142672,530,1560350.528,88976.4,104659.09999999999,41403.6,0.0029,0.015,0.01
IWM,2026-03-26,248.0,PUT,0,-1,2026-03-26T11:27:45.043,166,0.3,142,0.31,-0.2142,-1.8877,1.6584,-177.9816,0.1187,-0.5282,219.0299,0.4316,2026-03-26T11:27:45.172,2026-03-26T11:27:40.843,1.02,1.05,0.17,0.31,28870.0,5034.0,2026-03-26T11:27:40.843,0.31,195,2026-03-26 11:27:26 EDT,249.92,0.9923175416133163,-0.7682458386683689,250.0,0.305,0.010000000000000009,3.2786885245901667,4437,-13162584.1248,-735832.0800000001,837572.4899999999,-95040.54,-0.0019,-0.01,0.0
IWM,2026-03-26,249.0,CALL,0,1,2026-03-26T11:27:45.034,24,1.48,12,1.5,0.6517,-2.3678,2.1029,109.2957,0.1537,-0.3325,134.3536,0.4228,2026-03-26T11:27:45.172,2026-03-26T11:27:23.976,1.33,3.1,1.18,1.51,3178.0,701.0,2026-03-26T11:27:23.976,1.51,195,2026-03-26 11:27:26 EDT,249.92,0.9963188220230474,-0.36811779769525754,250.0,1.49,0.020000000000000018,1.342281879194632,1035,3975714.864,217650.15,245067.3,67450.94999999998,-0.001,0.01,0.0
IWM,2026-03-26,249.0,PUT,0,-1,2026-03-26T11:27:45.044,37,0.56,102,0.57,-0.3472,-2.3243,2.1008,-155.1532,0.1546,-0.3369,135.1728,0.4199,2026-03-26T11:27:45.172,2026-03-26T11:27:43.282,1.47,1.47,0.31,0.56,34956.0,6498.0,2026-03-26T11:27:43.282,0.56,195,2026-03-26 11:27:26 EDT,249.92,0.9963188220230474,-0.36811779769525754,250.0,0.565,0.009999999999999898,1.7699115044247606,2834,-10949904.908799998,-595366.72,658706.62,-98396.48,-0.0009,-0.01,-0.0
IWM,2026-03-26,250.0,CALL,0,1,2026-03-26T11:27:45.05,19,0.89,58,0.9,0.4889,-2.4608,2.2682,137.4078,0.1717,0.0362,-15.8309,0.4082,2026-03-26T11:27:45.172,2026-03-26T11:27:44.028,0.86,2.32,0.71,0.9,18321.0,3782.0,2026-03-26T11:27:44.028,0.9,195,2026-03-26 11:27:26 EDT,249.92,1.0003201024327786,0.03201024327785392,250.0,0.895,0.010000000000000009,1.1173184357541908,1173,5033491.2672,266059.86000000004,288651.83999999997,57347.97,-0.0039,0.0,0.0
IWM,2026-03-26,250.0,PUT,0,-1,2026-03-26T11:27:45.026,68,0.96,48,0.98,-0.5109,-2.4505,2.2682,-131.6455,0.1707,0.0358,-15.7582,0.4106,2026-03-26T11:27:45.172,2026-03-26T11:27:43.466,2.03,2.06,0.5,0.96,38673.0,7393.0,2026-03-26T11:27:43.466,0.96,195,2026-03-26 11:27:26 EDT,249.92,1.0003201024327786,0.03201024327785392,250.0,0.97,0.020000000000000018,2.061855670103095,6173,-26334847.651199996,-1400159.86,1512693.65,-315378.57,0.0005,-0.015,0.01
