symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-18,243.0,CALL,0,1,2026-03-18T13:27:05.463,17,5.37,17,5.47,0.9463,-1.7544,0.4623,43.3631,0.0324,-0.2191,299.1997,0.7953,2026-03-18T13:27:09.411,2026-03-18T12:40:08.959,6.05,6.05,4.8,5.4,39.0,19.0,2026-03-18T12:40:08.959,5.4,143,2026-03-18 13:26:57 EDT,248.34,0.9784972215510993,-2.1502778448900717,248.0,5.42,0.09999999999999964,1.8450184501844953,90,2.916,41.607,157.896,85.167,,,
IWM,2026-03-18,243.0,PUT,0,-1,2026-03-18T13:27:09.13,899,0.07,1350,0.08,-0.0505,-1.6214,0.4409,-178.394,0.0314,-0.2166,290.7584,0.7812,2026-03-18T13:27:09.411,2026-03-18T13:22:29.021,0.22,0.28,0.05,0.08,8891.0,1157.0,2026-03-18T13:22:29.021,0.08,143,2026-03-18 13:26:57 EDT,248.34,0.9784972215510993,-2.1502778448900717,248.0,0.07500000000000001,0.009999999999999995,13.333333333333325,8925,-280.245,-3935.0325000000003,14470.994999999999,-450.71250000000003,0.0047,0.0,0.0
IWM,2026-03-18,244.0,CALL,0,1,2026-03-18T13:27:06.156,19,4.42,26,4.52,0.9142,-2.3979,0.6636,50.7894,0.0486,-0.2791,364.2653,0.7601,2026-03-18T13:27:09.411,2026-03-18T12:34:21.875,5.0,5.1,3.61,4.11,306.0,70.0,2026-03-18T12:34:21.875,4.11,143,2026-03-18 13:26:57 EDT,248.34,0.9825239590883466,-1.7476040911653394,248.0,4.47,0.09999999999999964,2.237136465324377,92,4.4712,61.051199999999994,220.6068,84.10640000000001,0.0211,0.045,0.01
IWM,2026-03-18,244.0,PUT,0,-1,2026-03-18T13:27:09.121,1034,0.11,59,0.12,-0.0785,-2.1459,0.6209,-175.893,0.0471,-0.2799,353.0961,0.7343,2026-03-18T13:27:09.411,2026-03-18T13:27:00.544,0.36,0.43,0.09,0.12,16304.0,2205.0,2026-03-18T13:27:00.544,0.12,143,2026-03-18 13:26:57 EDT,248.34,0.9825239590883466,-1.7476040911653394,248.0,0.11499999999999999,0.009999999999999995,8.695652173913041,10503,-494.6913,-6521.3127,22538.387700000003,-824.4855,-0.0094,-0.01,-0.0
IWM,2026-03-18,245.0,CALL,0,1,2026-03-18T13:27:08.98,15,3.53,21,3.6,0.8625,-3.2312,0.9309,60.1688,0.0709,-0.3241,407.2767,0.732,2026-03-18T13:27:09.411,2026-03-18T12:56:42.692,4.16,4.35,2.8,3.78,506.0,144.0,2026-03-18T12:56:42.692,3.78,143,2026-03-18 13:26:57 EDT,248.34,0.9865506966255939,-1.344930337440607,248.0,3.565,0.07000000000000028,1.9635343618513403,174,12.3366,161.9766,562.2288,150.07500000000002,0.007,0.045,0.01
IWM,2026-03-18,245.0,PUT,0,-1,2026-03-18T13:27:08.987,62,0.21,673,0.22,-0.1351,-3.1396,0.9202,-159.1841,0.0707,-0.3266,406.5968,0.725,2026-03-18T13:27:09.411,2026-03-18T13:26:51.117,0.52,0.64,0.16,0.23,21649.0,4207.0,2026-03-18T13:26:51.117,0.23,143,2026-03-18 13:26:57 EDT,248.34,0.9865506966255939,-1.344930337440607,248.0,0.215,0.010000000000000009,4.651162790697678,4247,-300.2629,-3908.0894000000003,13333.8812,-573.7697,0.0071,0.0,0.0
IWM,2026-03-18,246.0,CALL,0,1,2026-03-18T13:27:06.723,30,2.69,14,2.75,0.783,-4.2114,1.2439,71.4842,0.0968,-0.3161,388.0693,0.7156,2026-03-18T13:27:09.411,2026-03-18T13:25:16.589,3.34,3.5,2.14,2.72,3915.0,393.0,2026-03-18T13:25:16.589,2.72,143,2026-03-18 13:26:57 EDT,248.34,0.9905774341628413,-0.9422565837158747,248.0,2.7199999999999998,0.06000000000000005,2.205882352941179,243,23.522399999999998,302.2677,1023.3702000000001,190.269,0.0164,0.045,0.01
IWM,2026-03-18,246.0,PUT,0,-1,2026-03-18T13:27:08.833,55,0.37,28,0.38,-0.2146,-4.121,1.2362,-144.4548,0.0972,-0.3206,389.7717,0.7085,2026-03-18T13:27:09.411,2026-03-18T13:26:34.015,0.8,0.95,0.28,0.38,25091.0,4539.0,2026-03-18T13:26:34.015,0.38,143,2026-03-18 13:26:57 EDT,248.34,0.9905774341628413,-0.9422565837158747,248.0,0.375,0.010000000000000009,2.6666666666666687,1601,-155.6172,-1979.1562,6597.7210000000005,-343.57460000000003,0.007,0.0,0.0
IWM,2026-03-18,247.0,CALL,0,1,2026-03-18T13:27:09.124,22,1.97,10,1.99,0.6758,-5.082,1.5225,84.7765,0.1202,-0.226,273.4421,0.7062,2026-03-18T13:27:09.411,2026-03-18T13:21:34.059,2.68,2.84,1.48,2.0,7256.0,1045.0,2026-03-18T13:21:34.059,2.0,143,2026-03-18 13:26:57 EDT,248.34,0.9946041717000885,-0.5395828299911426,248.0,1.98,0.020000000000000018,1.010101010101011,370,44.474000000000004,563.3249999999999,1880.34,250.046,0.0094,0.045,0.01
IWM,2026-03-18,247.0,PUT,0,-1,2026-03-18T13:27:09.028,12,0.63,29,0.64,-0.323,-5.0168,1.5204,-127.3402,0.1208,-0.2288,274.9436,0.7015,2026-03-18T13:27:09.411,2026-03-18T13:26:54.518,1.09,1.37,0.5,0.66,26610.0,5569.0,2026-03-18T13:26:54.518,0.66,143,2026-03-18 13:26:57 EDT,248.34,0.9946041717000885,-0.5395828299911426,248.0,0.635,0.010000000000000009,1.5748031496063006,3290,-397.432,-5002.116,16505.272,-1062.67,0.0094,0.0,0.0
