symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-26,246.0,CALL,0,1,2026-03-26T11:19:02.601,26,3.77,41,3.87,0.9157,-1.1034,0.8924,59.8538,0.0566,-0.4467,197.0123,0.4726,2026-03-26T11:19:02.703,2026-03-26T11:17:31.764,3.37,5.46,3.37,3.82,92.0,33.0,2026-03-26T11:17:31.764,3.82,181,2026-03-26 11:18:42 EDT,249.71,0.9851427656081053,-1.485723439189463,250.0,3.8200000000000003,0.10000000000000009,2.617801047120421,612,864975.4631999999,54614.87999999999,67528.08,56040.840000000004,0.0117,-0.015,0.01
IWM,2026-03-26,246.0,PUT,0,-1,2026-03-26T11:19:02.496,627,0.1,408,0.11,-0.0816,-1.0404,0.8715,-202.7682,0.056,-0.4473,194.8209,0.4667,2026-03-26T11:19:02.703,2026-03-26T11:18:21.26,0.41,0.45,0.06,0.11,25377.0,2758.0,2026-03-26T11:18:21.26,0.11,181,2026-03-26 11:18:42 EDT,249.71,0.9851427656081053,-1.485723439189463,250.0,0.10500000000000001,0.009999999999999995,9.523809523809518,4198,-5870382.448,-365855.7,436759.92,-34255.68,0.0,0.0,0.0
IWM,2026-03-26,247.0,CALL,0,1,2026-03-26T11:19:02.608,1,2.9,22,2.96,0.8467,-1.6474,1.3655,72.1622,0.0881,-0.5148,223.0426,0.4648,2026-03-26T11:19:02.703,2026-03-26T11:17:20.73,2.8,4.8,2.58,2.95,70.0,47.0,2026-03-26T11:17:20.73,2.95,181,2026-03-26 11:18:42 EDT,249.71,0.9891474109967562,-1.0852589003243795,250.0,2.9299999999999997,0.06000000000000005,2.0477815699658724,681,1498162.6131000002,92990.55,112187.94,57660.270000000004,0.0059,-0.01,0.0
IWM,2026-03-26,247.0,PUT,0,-1,2026-03-26T11:19:02.593,223,0.2,205,0.21,-0.1471,-1.5396,1.329,-184.2743,0.0879,-0.5274,222.7529,0.4531,2026-03-26T11:19:02.703,2026-03-26T11:18:48.308,0.68,0.69,0.11,0.2,26347.0,3185.0,2026-03-26T11:19:03.365,0.21,181,2026-03-26 11:18:42 EDT,249.71,0.9891474109967562,-1.0852589003243795,250.0,0.20500000000000002,0.009999999999999981,4.878048780487795,6228,-13670154.2052,-827701.2000000001,958862.88,-91613.88,-0.0019,0.0,0.0
IWM,2026-03-26,248.0,CALL,0,1,2026-03-26T11:19:02.606,9,2.08,21,2.13,0.7499,-2.1121,1.8346,89.1679,0.1236,-0.4739,196.2967,0.4453,2026-03-26T11:19:02.703,2026-03-26T11:18:48.549,1.99,4.0,1.87,2.05,977.0,228.0,2026-03-26T11:18:48.549,2.05,181,2026-03-26 11:18:42 EDT,249.71,0.993152056385407,-0.684794361459296,250.0,2.105,0.04999999999999982,2.3752969121140057,530,1635800.268,97233.8,111941.3,39744.7,0.0039,-0.01,-0.0
IWM,2026-03-26,248.0,PUT,0,-1,2026-03-26T11:19:02.596,201,0.37,158,0.39,-0.2486,-2.0675,1.8292,-163.3264,0.124,-0.4788,197.0296,0.4423,2026-03-26T11:19:02.703,2026-03-26T11:18:59.472,1.02,1.05,0.17,0.39,28412.0,4892.0,2026-03-26T11:18:59.472,0.39,181,2026-03-26 11:18:42 EDT,249.71,0.993152056385407,-0.684794361459296,250.0,0.38,0.020000000000000018,5.263157894736847,4437,-13738744.548,-811616.0399999999,917349.75,-110303.81999999999,0.0029,0.005,0.01
IWM,2026-03-26,249.0,CALL,0,1,2026-03-26T11:19:02.634,23,1.38,7,1.4,0.6149,-2.4563,2.2069,110.4078,0.1533,-0.2499,99.5365,0.4316,2026-03-26T11:19:02.703,2026-03-26T11:17:04.833,1.33,3.1,1.18,1.39,3138.0,686.0,2026-03-26T11:17:04.833,1.39,181,2026-03-26 11:18:42 EDT,249.71,0.9971567017740579,-0.28432982259421247,250.0,1.39,0.020000000000000018,1.4388489208633108,1035,3962036.2004999993,228414.15000000002,254227.05000000002,63642.15,0.002,-0.01,0.0
IWM,2026-03-26,249.0,PUT,0,-1,2026-03-26T11:19:02.629,54,0.67,87,0.68,-0.3843,-2.4136,2.2056,-143.3316,0.1543,-0.2533,100.1848,0.4287,2026-03-26T11:19:02.703,2026-03-26T11:19:01.296,1.47,1.47,0.31,0.68,34190.0,6269.0,2026-03-26T11:19:01.296,0.68,181,2026-03-26 11:18:42 EDT,249.71,0.9971567017740579,-0.28432982259421247,250.0,0.675,0.010000000000000009,1.4814814814814827,2834,-10919473.700199999,-625067.04,684014.2400000001,-108910.62,0.001,0.01,0.0
IWM,2026-03-26,250.0,CALL,0,1,2026-03-26T11:19:02.598,71,0.83,51,0.85,0.4555,-2.4973,2.2889,135.3082,0.162,0.1135,-46.4793,0.4238,2026-03-26T11:19:02.703,2026-03-26T11:18:52.301,0.86,2.32,0.71,0.82,17764.0,3651.0,2026-03-26T11:18:52.301,0.82,181,2026-03-26 11:18:42 EDT,249.71,1.0011613471627088,0.11613471627087103,250.0,0.84,0.020000000000000018,2.380952380952383,1173,4745139.246,268487.97,292933.29,53430.15,0.0005,-0.005,0.01
IWM,2026-03-26,250.0,PUT,0,-1,2026-03-26T11:19:02.595,61,1.11,11,1.13,-0.5447,-2.455,2.2887,-121.5411,0.1631,0.115,-46.7735,0.4208,2026-03-26T11:19:02.703,2026-03-26T11:19:02.887,2.03,2.06,0.5,1.13,38059.0,7207.0,2026-03-26T11:19:02.887,1.13,181,2026-03-26 11:18:42 EDT,249.71,1.0011613471627088,0.11613471627087103,250.0,1.12,0.019999999999999796,1.7857142857142672,6173,-25141209.8273,-1412814.51,1515471.5,-336243.31,0.0,0.005,0.01
