symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-18,246.0,CALL,0,1,2026-03-18T15:39:14.632,12,0.65,11,0.68,0.7731,-2.7351,0.7937,288.896,0.4011,-0.7884,981.1528,0.2851,2026-03-18T15:39:14.744,2026-03-18T15:39:07.058,3.34,3.5,0.59,0.68,6202.0,783.0,2026-03-18T15:39:07.058,0.68,437,2026-03-18 15:39:02 EDT,246.56,0.9977287475665152,-0.22712524334847595,247.0,0.665,0.030000000000000027,4.5112781954887256,243,97.46730000000001,192.8691,664.6293000000001,187.8633,-0.0039,-0.005,0.01
IWM,2026-03-18,246.0,PUT,0,-1,2026-03-18T15:39:14.631,15,0.09,154,0.1,-0.2173,-2.5361,0.7745,-597.9387,0.4081,-0.8368,998.6306,0.2734,2026-03-18T15:39:14.744,2026-03-18T15:39:14.295,0.8,0.95,0.08,0.09,62202.0,9988.0,2026-03-18T15:39:14.295,0.09,437,2026-03-18 15:39:02 EDT,246.56,0.9977287475665152,-0.22712524334847595,247.0,0.095,0.010000000000000009,10.526315789473694,1601,-653.3681,-1239.9745,4060.2960999999996,-347.8973,-0.0039,0.0,0.0
IWM,2026-03-18,247.0,CALL,0,1,2026-03-18T15:39:14.624,189,0.12,68,0.14,0.2801,-3.0422,0.887,530.6368,0.4482,0.6912,-867.3663,0.2851,2026-03-18T15:39:14.744,2026-03-18T15:39:02.613,2.68,2.84,0.11,0.14,20793.0,2974.0,2026-03-18T15:39:02.613,0.14,437,2026-03-18 15:39:02 EDT,246.56,1.0017845554834524,0.17845554834522945,247.0,0.13,0.020000000000000018,15.384615384615397,370,165.834,328.19,1125.614,103.637,0.0039,0.0,0.0
IWM,2026-03-18,247.0,PUT,0,-1,2026-03-18T15:39:14.633,22,0.54,12,0.57,-0.7267,-2.8775,0.8762,-319.6762,0.4584,0.7319,-886.9883,0.2753,2026-03-18T15:39:14.744,2026-03-18T15:39:12.414,1.09,1.37,0.23,0.55,52946.0,10384.0,2026-03-18T15:39:12.414,0.55,437,2026-03-18 15:39:02 EDT,246.56,1.0017845554834524,0.17845554834522945,247.0,0.5549999999999999,0.029999999999999916,5.405405405405391,3290,-1508.136,-2882.698,9466.975,-2390.843,-0.0079,-0.005,0.01
IWM,2026-03-19,238.0,CALL,1,1,2026-03-18T15:39:11.692,13,8.7,15,8.8,0.9377,-0.3689,1.5936,26.4243,0.0213,-0.4201,33.1754,0.4414,2026-03-18T15:39:15.653,2026-03-18T15:00:47.631,10.11,10.11,8.94,8.94,2.0,2.0,2026-03-18T15:00:47.631,8.94,437,2026-03-18 15:39:02 EDT,246.57,0.9652431358234984,-3.4756864176501576,247.0,8.75,0.10000000000000142,1.1428571428571592,9,0.19169999999999998,14.3424,3.3201,8.4393,0.0069,0.005,0.01
IWM,2026-03-19,238.0,PUT,1,-1,2026-03-18T15:39:15.252,108,0.14,115,0.15,-0.0581,-0.32,1.511,-101.7027,0.0207,-0.4167,32.1803,0.4316,2026-03-18T15:39:15.653,2026-03-18T15:35:43.938,0.3,0.3,0.09,0.14,1061.0,145.0,2026-03-18T15:35:43.938,0.14,437,2026-03-18 15:39:02 EDT,246.57,0.9652431358234984,-3.4756864176501576,247.0,0.14500000000000002,0.009999999999999981,6.896551724137917,1554,-32.1678,-2348.094,497.28000000000003,-90.2874,0.001,0.0,0.0
IWM,2026-03-19,239.0,CALL,1,1,2026-03-18T15:39:15.106,14,7.75,15,7.85,0.919,-0.433,1.95,29.0499,0.0269,-0.4826,36.8961,0.4277,2026-03-18T15:39:15.653,2026-03-18T13:45:57.197,9.91,9.91,9.91,9.91,1.0,1.0,2026-03-18T13:45:57.197,9.91,437,2026-03-18 15:39:02 EDT,246.57,0.9692987792513282,-3.070122074867175,247.0,7.8,0.09999999999999964,1.2820512820512775,7,0.1883,13.65,3.031,6.433,0.0059,0.005,0.01
IWM,2026-03-19,239.0,PUT,1,-1,2026-03-18T15:39:15.235,311,0.19,39,0.2,-0.0767,-0.3846,1.872,-99.7906,0.0264,-0.4831,36.1764,0.4189,2026-03-18T15:39:15.653,2026-03-18T15:38:02.447,0.38,0.38,0.14,0.19,4967.0,288.0,2026-03-18T15:38:02.447,0.19,437,2026-03-18 15:39:02 EDT,246.57,0.9692987792513282,-3.070122074867175,247.0,0.195,0.010000000000000009,5.128205128205133,1795,-47.388,-3360.2400000000002,690.357,-137.6765,0.0,0.0,0.0
IWM,2026-03-19,240.0,CALL,1,1,2026-03-18T15:39:15.213,28,6.83,30,6.92,0.8943,-0.5071,2.3744,32.099,0.0338,-0.5404,40.0532,0.415,2026-03-18T15:39:15.653,2026-03-18T15:23:19.853,8.72,9.04,6.88,6.88,19.0,19.0,2026-03-18T15:23:19.853,6.88,437,2026-03-18 15:39:02 EDT,246.57,0.9733544226791581,-2.6645577320841927,247.0,6.875,0.08999999999999986,1.3090909090909069,36,1.2167999999999999,85.47840000000001,18.2556,32.1948,0.0,0.0,0.0
IWM,2026-03-19,240.0,PUT,1,-1,2026-03-18T15:39:15.248,93,0.27,90,0.28,-0.1046,-0.4773,2.3572,-95.2245,0.0337,-0.5417,39.9543,0.413,2026-03-18T15:39:15.653,2026-03-18T15:38:53.768,0.45,0.48,0.15,0.27,14620.0,983.0,2026-03-18T15:38:53.768,0.27,437,2026-03-18 15:39:02 EDT,246.57,0.9733544226791581,-2.6645577320841927,247.0,0.275,0.010000000000000009,3.636363636363639,4783,-161.18710000000002,-11274.4876,2282.9259,-500.3018,0.0005,0.0,0.0
