symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-18,244.0,CALL,0,1,2026-03-18T14:53:56.262,25,2.55,29,2.66,0.9182,-3.0389,0.4177,87.0827,0.0825,-0.3161,832.5697,0.6624,2026-03-18T14:53:56.443,2026-03-18T14:52:00.451,5.0,5.1,3.0,3.11,313.0,74.0,2026-03-18T14:52:00.451,3.11,336,2026-03-18 14:53:45 EDT,246.53,0.9897375572952581,-1.026244270474182,247.0,2.605,0.11000000000000032,4.222648752399245,92,7.590000000000001,38.4284,279.5788,84.4744,0.0125,-0.19,0.0
IWM,2026-03-18,244.0,PUT,0,-1,2026-03-18T14:53:56.283,271,0.06,138,0.07,-0.0758,-2.7668,0.3946,-307.8459,0.0802,-0.3163,809.408,0.6437,2026-03-18T14:53:56.443,2026-03-18T14:53:53.357,0.36,0.43,0.03,0.07,22209.0,2711.0,2026-03-18T14:53:53.357,0.07,336,2026-03-18 14:53:45 EDT,246.53,0.9897375572952581,-1.026244270474182,247.0,0.065,0.010000000000000009,15.384615384615397,10503,-842.3405999999999,-4144.4838,29059.700399999998,-796.1274000000001,-0.0062,0.01,0.0
IWM,2026-03-18,245.0,CALL,0,1,2026-03-18T14:53:56.294,18,1.66,25,1.74,0.8175,-4.9272,0.7313,118.5175,0.1555,-0.3865,945.2271,0.6156,2026-03-18T14:53:56.443,2026-03-18T14:53:49.746,4.16,4.35,1.7,1.7,541.0,162.0,2026-03-18T14:53:49.746,1.7,336,2026-03-18 14:53:45 EDT,246.53,0.993793858759583,-0.6206141240416992,247.0,1.7,0.08000000000000007,4.70588235294118,174,27.057,127.24619999999999,857.3328,142.245,0.0094,-0.17,0.02
IWM,2026-03-18,245.0,PUT,0,-1,2026-03-18T14:53:56.28,10,0.15,402,0.16,-0.1712,-4.4954,0.7026,-282.7231,0.1565,-0.4079,952.039,0.5874,2026-03-18T14:53:56.443,2026-03-18T14:53:56.358,0.52,0.64,0.06,0.16,30022.0,5307.0,2026-03-18T14:53:56.358,0.16,336,2026-03-18 14:53:45 EDT,246.53,0.993793858759583,-0.6206141240416992,247.0,0.155,0.010000000000000009,6.451612903225811,4247,-664.6555,-2983.9422,19091.9638,-727.0863999999999,-0.0032,0.03,0.0
IWM,2026-03-18,246.0,CALL,0,1,2026-03-18T14:53:56.276,8,0.91,4,0.94,0.635,-6.3845,1.0388,169.9794,0.2417,-0.2264,504.5205,0.5625,2026-03-18T14:53:56.443,2026-03-18T14:53:52.668,3.34,3.5,0.92,0.94,4081.0,439.0,2026-03-18T14:53:52.668,0.94,336,2026-03-18 14:53:45 EDT,246.53,0.9978501602239078,-0.2149839776092164,247.0,0.925,0.029999999999999916,3.2432432432432337,243,58.7331,252.42839999999998,1551.4335,154.305,0.0016,-0.14,-0.0
IWM,2026-03-18,246.0,PUT,0,-1,2026-03-18T14:53:56.284,112,0.38,74,0.39,-0.3628,-6.2413,1.0367,-235.308,0.2453,-0.2337,512.2117,0.5531,2026-03-18T14:53:56.443,2026-03-18T14:53:56.405,0.8,0.95,0.12,0.39,40733.0,6722.0,2026-03-18T14:53:56.803,0.38,336,2026-03-18 14:53:45 EDT,246.53,0.9978501602239078,-0.2149839776092164,247.0,0.385,0.010000000000000009,2.5974025974025996,1601,-392.7253,-1659.7567,9992.3213,-580.8428,-0.0094,0.065,-0.01
IWM,2026-03-18,247.0,CALL,0,1,2026-03-18T14:53:56.276,10,0.39,67,0.4,0.3777,-6.1809,1.0504,238.9932,0.255,0.2237,-482.2388,0.539,2026-03-18T14:53:56.443,2026-03-18T14:53:55.965,2.68,2.84,0.39,0.39,8329.0,1354.0,2026-03-18T14:53:55.965,0.39,336,2026-03-18 14:53:45 EDT,246.53,1.0019064616882327,0.1906461688232665,247.0,0.395,0.010000000000000009,2.531645569620255,370,94.35000000000001,388.648,2286.933,139.749,0.0062,-0.085,-0.01
IWM,2026-03-18,247.0,PUT,0,-1,2026-03-18T14:53:56.303,10,0.84,47,0.86,-0.624,-6.0578,1.0488,-180.9161,0.2584,0.23,-488.4818,0.5312,2026-03-18T14:53:56.443,2026-03-18T14:53:55.664,1.09,1.37,0.23,0.86,44821.0,8794.0,2026-03-18T14:53:55.664,0.86,336,2026-03-18 14:53:45 EDT,246.53,1.0019064616882327,0.1906461688232665,247.0,0.85,0.020000000000000018,2.35294117647059,3290,-850.1360000000001,-3450.5519999999997,19930.162,-2052.96,-0.0125,0.11,0.0
IWM,2026-03-18,248.0,CALL,0,1,2026-03-18T14:53:56.283,10,0.12,255,0.13,0.1571,-3.8062,0.6645,325.1842,0.1657,0.4635,-969.7013,0.525,2026-03-18T14:53:56.443,2026-03-18T14:53:55.963,1.82,2.14,0.12,0.12,27104.0,4816.0,2026-03-18T14:53:55.963,0.12,336,2026-03-18 14:53:45 EDT,246.53,1.0059627631525574,0.5962763152557494,247.0,0.125,0.010000000000000009,8.000000000000007,642,106.37939999999999,426.609,2443.5804,100.8582,0.0094,-0.03,0.0
IWM,2026-03-18,248.0,PUT,0,-1,2026-03-18T14:53:56.301,10,1.56,20,1.59,-0.8487,-3.5986,0.648,-132.4493,0.1655,0.4743,-968.5506,0.5124,2026-03-18T14:53:56.443,2026-03-18T14:53:56.3,1.45,1.89,0.47,1.59,33965.0,7498.0,2026-03-18T14:53:56.3,1.59,336,2026-03-18 14:53:45 EDT,246.53,1.0059627631525574,0.5962763152557494,247.0,1.5750000000000002,0.030000000000000027,1.9047619047619064,8633,-1428.7615,-5594.184,31066.713799999998,-7326.8271,-0.0188,0.155,-0.01
IWM,2026-03-19,237.0,CALL,1,1,2026-03-18T14:53:57.018,13,9.66,13,9.77,0.9399,-0.382,1.5728,23.8646,0.0188,-0.3807,31.6264,0.4785,2026-03-18T14:53:57.109,2026-03-17T11:55:42.597,12.91,12.91,12.91,12.91,1.0,1.0,2026-03-17T11:55:42.597,12.91,336,2026-03-18 14:53:45 EDT,246.52,0.9613824436151225,-3.861755638487754,247.0,9.715,0.10999999999999943,1.1322696860524903,5,0.094,7.864,1.9100000000000001,4.6995,0.0049,-0.185,-0.01
IWM,2026-03-19,237.0,PUT,1,-1,2026-03-18T14:53:57.013,54,0.15,152,0.16,-0.0563,-0.3338,1.496,-92.6434,0.0183,-0.3775,30.7204,0.4687,2026-03-18T14:53:57.109,2026-03-18T14:53:42.593,0.19,0.23,0.08,0.16,503.0,94.0,2026-03-18T14:53:42.593,0.16,336,2026-03-18 14:53:45 EDT,246.52,0.9613824436151225,-3.861755638487754,247.0,0.155,0.010000000000000009,6.451612903225811,719,-13.1577,-1075.624,240.0022,-40.4797,-0.001,0.01,0.0
