symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-26,245.0,CALL,0,1,2026-03-26T09:48:01.802,19,5.91,23,6.02,0.9424,-0.8675,0.7692,39.6689,0.0304,-0.3171,126.8247,0.5671,2026-03-26T09:48:02.133,2026-03-26T09:46:01.839,4.24,5.77,4.24,5.77,44.0,5.0,2026-03-26T09:46:01.839,5.77,26,2026-03-26 09:47:48 EDT,250.86,0.9766403571713306,-2.3359642828669434,251.0,5.965,0.10999999999999943,1.8440905280804598,313,238698.3072,24075.96,27152.750000000004,29497.120000000003,-0.0125,0.27,-0.02
IWM,2026-03-26,245.0,PUT,0,-1,2026-03-26T09:48:01.667,235,0.11,896,0.12,-0.064,-0.9494,0.8362,-146.0537,0.0319,-0.3212,133.0634,0.5874,2026-03-26T09:48:02.133,2026-03-26T09:48:01.988,0.26,0.27,0.1,0.11,10162.0,591.0,2026-03-26T09:48:01.988,0.11,26,2026-03-26 09:47:48 EDT,250.86,0.9766403571713306,-2.3359642828669434,251.0,0.11499999999999999,0.009999999999999995,8.695652173913041,2800,-2240681.52,-234136.0,265832.0,-17920.0,0.0125,-0.01,-0.0
IWM,2026-03-26,246.0,CALL,0,1,2026-03-26T09:48:01.803,27,4.97,25,5.08,0.9102,-1.1767,1.0813,45.4852,0.044,-0.39,151.5951,0.5515,2026-03-26T09:48:02.133,2026-03-26T09:44:09.159,3.37,4.21,3.37,4.21,52.0,12.0,2026-03-26T09:44:09.159,4.21,26,2026-03-26 09:47:48 EDT,250.86,0.9806266443434585,-1.937335565654155,251.0,5.025,0.11000000000000032,2.1890547263681652,612,675515.808,66175.56,72014.04,55704.240000000005,0.0,0.27,0.04
IWM,2026-03-26,246.0,PUT,0,-1,2026-03-26T09:48:01.831,246,0.17,1013,0.18,-0.0952,-1.2344,1.1297,-140.8959,0.0448,-0.3873,154.3952,0.5656,2026-03-26T09:48:02.133,2026-03-26T09:48:01.7,0.41,0.45,0.15,0.17,8089.0,1039.0,2026-03-26T09:48:01.7,0.17,26,2026-03-26 09:47:48 EDT,250.86,0.9806266443434585,-1.937335565654155,251.0,0.175,0.009999999999999981,5.714285714285704,4198,-4717934.054400001,-474248.06,518201.12,-39964.96,0.0094,-0.02,-0.0
IWM,2026-03-26,247.0,CALL,0,1,2026-03-26T09:48:01.828,17,4.07,18,4.16,0.8649,-1.5158,1.4491,52.7885,0.061,-0.4437,166.4805,0.5328,2026-03-26T09:48:02.133,2026-03-26T09:46:08.199,2.8,4.0,2.58,3.91,40.0,27.0,2026-03-26T09:46:08.199,3.91,26,2026-03-26 09:47:48 EDT,250.86,0.9846129315155864,-1.538706848441367,251.0,4.115,0.08999999999999986,2.187120291616035,681,1042097.526,98683.71,103225.98000000001,58899.689999999995,-0.0093,0.24,0.0
IWM,2026-03-26,247.0,PUT,0,-1,2026-03-26T09:48:01.853,237,0.26,308,0.27,-0.1398,-1.5586,1.4842,-134.8508,0.0612,-0.4362,167.0327,0.5437,2026-03-26T09:48:02.133,2026-03-26T09:48:01.27,0.68,0.69,0.25,0.26,4956.0,812.0,2026-03-26T09:48:01.27,0.26,26,2026-03-26 09:47:48 EDT,250.86,0.9846129315155864,-1.538706848441367,251.0,0.265,0.010000000000000009,3.7735849056603805,6228,-9561619.2096,-924359.7599999999,970696.0800000001,-87067.44,0.0031,-0.04,0.0
IWM,2026-03-26,248.0,CALL,0,1,2026-03-26T09:48:01.833,50,3.22,2,3.28,0.8008,-1.8796,1.8635,61.7975,0.0811,-0.45,163.1975,0.5156,2026-03-26T09:48:02.133,2026-03-26T09:47:09.811,1.99,3.2,1.87,3.0,619.0,101.0,2026-03-26T09:47:09.811,3.0,26,2026-03-26 09:47:48 EDT,250.86,0.9885992186877142,-1.140078131228579,251.0,3.25,0.05999999999999961,1.8461538461538343,530,1078271.5380000002,98765.5,99618.8,42442.399999999994,0.0024,0.23,0.0
IWM,2026-03-26,248.0,PUT,0,-1,2026-03-26T09:48:01.838,179,0.4,142,0.41,-0.2026,-1.9027,1.883,-127.3353,0.0807,-0.4411,162.4009,0.5234,2026-03-26T09:48:02.133,2026-03-26T09:48:01.069,1.02,1.05,0.39,0.41,5947.0,1135.0,2026-03-26T09:48:02.458,0.41,26,2026-03-26 09:47:48 EDT,250.86,0.9885992186877142,-1.140078131228579,251.0,0.405,0.009999999999999953,2.469135802469124,4437,-8982441.1674,-835487.0999999999,844227.99,-89893.62,0.0024,-0.06,0.0
IWM,2026-03-26,249.0,CALL,0,1,2026-03-26T09:48:01.83,40,2.44,12,2.49,0.7138,-2.2283,2.27,72.4939,0.1013,-0.3727,131.5577,0.5031,2026-03-26T09:48:02.133,2026-03-26T09:47:59.83,1.33,2.51,1.27,2.51,2094.0,428.0,2026-03-26T09:47:59.83,2.51,26,2026-03-26 09:47:48 EDT,250.86,0.9925855058598421,-0.7414494140157911,251.0,2.465,0.050000000000000266,2.028397565922932,1035,2630154.213,234944.99999999997,230629.05000000002,73878.3,0.0051,0.21,0.0
IWM,2026-03-26,249.0,PUT,0,-1,2026-03-26T09:48:01.854,146,0.61,1,0.62,-0.2873,-2.2214,2.2743,-117.9859,0.1008,-0.3687,130.9765,0.5062,2026-03-26T09:48:02.133,2026-03-26T09:48:01.73,1.47,1.47,0.6,0.61,4903.0,997.0,2026-03-26T09:48:01.73,0.61,26,2026-03-26 09:47:48 EDT,250.86,0.9925855058598421,-0.7414494140157911,251.0,0.615,0.010000000000000009,1.6260162601626031,2834,-7166247.3792,-644536.62,629544.76,-81420.82,0.0055,-0.08,0.0
IWM,2026-03-26,250.0,CALL,0,1,2026-03-26T09:48:01.834,7,1.76,105,1.78,0.6073,-2.4445,2.5654,85.6289,0.1177,-0.2037,69.3556,0.4892,2026-03-26T09:48:02.133,2026-03-26T09:48:02.234,0.86,1.82,0.83,1.77,9288.0,2034.0,2026-03-26T09:48:02.234,1.77,26,2026-03-26 09:47:48 EDT,250.86,0.99657179303197,-0.34282069680300314,251.0,1.77,0.020000000000000018,1.12994350282486,1173,3463425.8406,300921.42,286739.85000000003,71236.29,0.001,0.175,0.01
IWM,2026-03-26,250.0,PUT,0,-1,2026-03-26T09:48:01.854,94,0.92,26,0.93,-0.3924,-2.4144,2.565,-108.1647,0.1179,-0.2045,69.4916,0.4882,2026-03-26T09:48:02.133,2026-03-26T09:48:01.853,2.03,2.06,0.89,0.92,4216.0,904.0,2026-03-26T09:48:01.853,0.92,26,2026-03-26 09:47:48 EDT,250.86,0.99657179303197,-0.34282069680300314,251.0,0.925,0.010000000000000009,1.081081081081082,6173,-18257508.0162,-1583374.5,1490409.12,-242228.52000000002,0.0019,-0.11,0.0
