symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-18,243.0,CALL,0,1,2026-03-18T13:12:26.735,17,5.16,7,5.25,0.9497,-1.4338,0.4587,45.3211,0.0326,-0.2358,264.3967,0.7156,2026-03-18T13:12:27.061,2026-03-18T12:40:08.959,6.05,6.05,4.8,5.4,39.0,19.0,2026-03-18T12:40:08.959,5.4,110,2026-03-18 13:12:15 EDT,248.13,0.9793253536452666,-2.0674646354733386,248.0,5.205,0.08999999999999986,1.7291066282420724,90,2.9339999999999997,41.283,129.042,85.473,0.0047,0.05,0.0
IWM,2026-03-18,243.0,PUT,0,-1,2026-03-18T13:12:26.247,291,0.08,1895,0.09,-0.0569,-1.6179,0.5066,-175.5234,0.0347,-0.241,280.8671,0.7437,2026-03-18T13:12:27.061,2026-03-18T13:12:14.969,0.22,0.28,0.05,0.08,8779.0,1138.0,2026-03-18T13:12:14.969,0.08,110,2026-03-18 13:12:15 EDT,248.13,0.9793253536452666,-2.0674646354733386,248.0,0.08499999999999999,0.009999999999999995,11.764705882352937,8925,-309.6975,-4521.405000000001,14439.7575,-507.8325,0.0094,0.0,0.0
IWM,2026-03-18,244.0,CALL,0,1,2026-03-18T13:12:26.622,23,4.22,20,4.31,0.9119,-2.1457,0.7075,53.1305,0.0516,-0.3065,335.353,0.6984,2026-03-18T13:12:27.061,2026-03-18T12:34:21.875,5.0,5.1,3.61,4.11,306.0,70.0,2026-03-18T12:34:21.875,4.11,110,2026-03-18 13:12:15 EDT,248.13,0.9833554991335187,-1.6644500866481262,248.0,4.265,0.08999999999999986,2.110199296600231,92,4.7472,65.09,197.4044,83.8948,0.0047,0.055,0.01
IWM,2026-03-18,244.0,PUT,0,-1,2026-03-18T13:12:26.894,1155,0.13,163,0.14,-0.0896,-2.1681,0.7175,-170.8766,0.0519,-0.306,337.4352,0.7039,2026-03-18T13:12:27.061,2026-03-18T13:12:23.234,0.36,0.43,0.09,0.14,16190.0,2179.0,2026-03-18T13:12:23.234,0.14,110,2026-03-18 13:12:15 EDT,248.13,0.9833554991335187,-1.6644500866481262,248.0,0.135,0.010000000000000009,7.407407407407414,10503,-545.1057000000001,-7535.9025,22771.5543,-941.0688,-0.007,-0.01,0.0
IWM,2026-03-18,245.0,CALL,0,1,2026-03-18T13:12:26.71,14,3.35,16,3.41,0.8473,-3.1571,1.045,62.2073,0.0762,-0.342,373.9873,0.6984,2026-03-18T13:12:27.061,2026-03-18T12:56:42.692,4.16,4.35,2.8,3.78,506.0,144.0,2026-03-18T12:56:42.692,3.78,110,2026-03-18 13:12:15 EDT,248.13,0.9873856446217709,-1.2614355378229136,248.0,3.38,0.06000000000000005,1.7751479289940846,174,13.2588,181.82999999999998,549.3353999999999,147.4302,-0.0008,0.04,0.02
IWM,2026-03-18,245.0,PUT,0,-1,2026-03-18T13:12:26.895,246,0.24,73,0.25,-0.1504,-3.0754,1.0352,-155.2337,0.0762,-0.3449,373.8703,0.6921,2026-03-18T13:12:27.061,2026-03-18T13:12:27.257,0.52,0.64,0.16,0.25,21330.0,4115.0,2026-03-18T13:12:27.257,0.25,110,2026-03-18 13:12:15 EDT,248.13,0.9873856446217709,-1.2614355378229136,248.0,0.245,0.010000000000000009,4.081632653061228,4247,-323.6214,-4396.4944,13061.2238,-638.7488000000001,-0.0016,-0.01,0.0
IWM,2026-03-18,246.0,CALL,0,1,2026-03-18T13:12:26.906,13,2.54,23,2.59,0.7619,-4.0508,1.371,73.8692,0.102,-0.3167,339.065,0.6843,2026-03-18T13:12:27.061,2026-03-18T13:03:56.58,3.34,3.5,2.14,2.64,3904.0,390.0,2026-03-18T13:03:56.58,2.64,110,2026-03-18 13:12:15 EDT,248.13,0.991415790110023,-0.8584209889977009,248.0,2.565,0.04999999999999982,1.949317738791416,243,24.785999999999998,333.153,984.3444,185.14170000000001,0.0015,0.04,0.0
IWM,2026-03-18,246.0,PUT,0,-1,2026-03-18T13:12:26.719,28,0.42,34,0.43,-0.2365,-3.9848,1.3663,-139.6901,0.1024,-0.32,340.2655,0.6796,2026-03-18T13:12:27.061,2026-03-18T13:12:21.937,0.8,0.95,0.28,0.44,24834.0,4472.0,2026-03-18T13:12:21.937,0.44,110,2026-03-18 13:12:15 EDT,248.13,0.991415790110023,-0.8584209889977009,248.0,0.425,0.010000000000000009,2.35294117647059,1601,-163.94240000000002,-2187.4463,6379.6648,-378.63649999999996,-0.0047,-0.02,0.0
IWM,2026-03-18,247.0,CALL,0,1,2026-03-18T13:12:26.674,7,1.83,7,1.85,0.6503,-4.7686,1.6404,87.6874,0.1239,-0.2054,216.1645,0.6742,2026-03-18T13:12:27.061,2026-03-18T13:11:43.828,2.68,2.84,1.48,1.85,7251.0,1042.0,2026-03-18T13:11:43.828,1.85,110,2026-03-18 13:12:15 EDT,248.13,0.9954459355982751,-0.45540644017248844,248.0,1.84,0.020000000000000018,1.0869565217391313,370,45.842999999999996,606.948,1764.382,240.611,0.0055,0.04,0.0
IWM,2026-03-18,247.0,PUT,0,-1,2026-03-18T13:12:26.804,20,0.7,24,0.71,-0.3488,-4.7124,1.639,-123.5057,0.1245,-0.2077,217.2815,0.6703,2026-03-18T13:12:27.061,2026-03-18T13:12:20.008,1.09,1.37,0.5,0.72,25764.0,5439.0,2026-03-18T13:12:20.008,0.72,110,2026-03-18 13:12:15 EDT,248.13,0.9954459355982751,-0.45540644017248844,248.0,0.705,0.010000000000000009,1.4184397163120581,3290,-409.605,-5392.31,15503.795999999998,-1147.552,0.0,-0.02,0.0
