symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-26,246.0,CALL,0,1,2026-03-26T11:25:11.317,21,3.92,68,4.01,0.9228,-1.063,0.8265,58.2197,0.0526,-0.4255,195.0482,0.4804,2026-03-26T11:25:11.82,2026-03-26T11:23:13.74,3.37,5.46,3.37,3.8,93.0,34.0,2026-03-26T11:23:13.74,3.8,191,2026-03-26 11:24:53 EDT,249.86,0.9845513487553029,-1.5448651244697085,250.0,3.965,0.08999999999999986,2.2698612862547254,612,804329.3232000001,50581.799999999996,65055.59999999999,56475.36,0.0078,0.08,-0.0
IWM,2026-03-26,246.0,PUT,0,-1,2026-03-26T11:25:11.486,1155,0.08,589,0.09,-0.0688,-0.9131,0.7575,-214.2416,0.0503,-0.4239,186.4118,0.4609,2026-03-26T11:25:11.82,2026-03-26T11:24:53.111,0.41,0.45,0.06,0.09,25557.0,2787.0,2026-03-26T11:24:53.111,0.09,191,2026-03-26 11:24:53 EDT,249.86,0.9845513487553029,-1.5448651244697085,250.0,0.08499999999999999,0.009999999999999995,11.764705882352937,4198,-5276028.7683999995,-317998.49999999994,383319.38,-28882.24,-0.0039,-0.01,-0.0
IWM,2026-03-26,247.0,CALL,0,1,2026-03-26T11:25:11.514,21,3.0,24,3.08,0.8672,-1.4834,1.2263,71.2965,0.0825,-0.5202,225.6609,0.455,2026-03-26T11:25:11.82,2026-03-26T11:17:20.73,2.8,4.8,2.58,2.95,70.0,47.0,2026-03-26T11:17:20.73,2.95,191,2026-03-26 11:24:53 EDT,249.86,0.9885535900104058,-1.1446409989594226,250.0,3.04,0.08000000000000007,2.6315789473684235,681,1403775.945,83511.03,101019.54000000001,59056.31999999999,0.0,0.065,0.03
IWM,2026-03-26,247.0,PUT,0,-1,2026-03-26T11:25:11.557,396,0.16,287,0.17,-0.1266,-1.3752,1.1866,-197.2427,0.0819,-0.5305,224.1824,0.4433,2026-03-26T11:25:11.82,2026-03-26T11:25:07.197,0.68,0.69,0.11,0.17,26563.0,3222.0,2026-03-26T11:25:07.197,0.17,191,2026-03-26 11:24:53 EDT,249.86,0.9885535900104058,-1.1446409989594226,250.0,0.165,0.010000000000000009,6.060606060606066,6228,-12744688.975200001,-739014.4800000001,856474.56,-78846.48,0.001,-0.01,0.0
IWM,2026-03-26,248.0,CALL,0,1,2026-03-26T11:25:11.539,34,2.17,18,2.22,0.775,-1.9786,1.7133,88.4099,0.1202,-0.5121,212.7161,0.4365,2026-03-26T11:25:11.82,2026-03-26T11:18:48.549,1.99,4.0,1.87,2.05,977.0,228.0,2026-03-26T11:18:48.549,2.05,191,2026-03-26 11:24:53 EDT,249.86,0.9925558312655086,-0.7444168734491369,250.0,2.1950000000000003,0.050000000000000266,2.277904328018235,530,1591758.1160000002,90804.9,104865.79999999999,41075.0,0.0,0.065,0.01
IWM,2026-03-26,248.0,PUT,0,-1,2026-03-26T11:25:11.529,121,0.32,153,0.33,-0.2234,-1.9334,1.7068,-174.1578,0.1206,-0.5171,213.3564,0.4335,2026-03-26T11:25:11.82,2026-03-26T11:25:08.143,1.02,1.05,0.17,0.32,28760.0,4994.0,2026-03-26T11:25:08.143,0.32,191,2026-03-26 11:24:53 EDT,249.86,0.9925558312655086,-0.7444168734491369,250.0,0.325,0.010000000000000009,3.0769230769230793,4437,-13370063.569200002,-757307.16,857849.5800000001,-99122.57999999999,0.0,-0.02,0.0
IWM,2026-03-26,249.0,CALL,0,1,2026-03-26T11:25:11.608,23,1.44,1,1.46,0.6427,-2.3611,2.1316,110.8041,0.1555,-0.3165,125.7081,0.4199,2026-03-26T11:25:11.82,2026-03-26T11:24:51.001,1.33,3.1,1.18,1.43,3171.0,698.0,2026-03-26T11:24:51.001,1.43,191,2026-03-26 11:24:53 EDT,249.86,0.9965580725206115,-0.3441927479388512,250.0,1.45,0.020000000000000018,1.3793103448275874,1035,4021309.305,220620.6,244373.85,66519.45000000001,-0.0049,0.04,0.0
IWM,2026-03-26,249.0,PUT,0,-1,2026-03-26T11:25:11.455,130,0.58,97,0.59,-0.3566,-2.324,2.1303,-153.4869,0.1561,-0.3193,126.2344,0.4179,2026-03-26T11:25:11.82,2026-03-26T11:25:08.937,1.47,1.47,0.31,0.57,34697.0,6426.0,2026-03-26T11:25:08.937,0.57,191,2026-03-26 11:24:53 EDT,249.86,0.9965580725206115,-0.3441927479388512,250.0,0.585,0.010000000000000009,1.7094017094017109,2834,-11053491.576399999,-603727.02,658621.6,-101060.43999999999,0.0,-0.03,0.0
IWM,2026-03-26,250.0,CALL,0,1,2026-03-26T11:25:11.46,76,0.86,25,0.88,0.4788,-2.4577,2.276,137.6807,0.17,0.0605,-25.3148,0.4101,2026-03-26T11:25:11.82,2026-03-26T11:25:11.922,0.86,2.32,0.71,0.88,18096.0,3731.0,2026-03-26T11:25:11.922,0.88,191,2026-03-26 11:24:53 EDT,249.86,1.0005603137757144,0.05603137757143454,250.0,0.87,0.020000000000000018,2.2988505747126458,1173,4982458.260000001,266974.79999999993,288288.20999999996,56163.24,0.001,0.03,0.0
IWM,2026-03-26,250.0,PUT,0,-1,2026-03-26T11:25:11.501,61,0.99,1,1.0,-0.5214,-2.3977,2.2759,-131.4933,0.1724,0.0622,-25.629,0.4042,2026-03-26T11:25:11.82,2026-03-26T11:25:03.379,2.03,2.06,0.5,1.01,38549.0,7324.0,2026-03-26T11:25:03.379,1.01,191,2026-03-26 11:24:53 EDT,249.86,1.0005603137757144,0.05603137757143454,250.0,0.995,0.010000000000000009,1.0050251256281415,6173,-26590730.847200006,-1404913.07,1480100.21,-321860.22,-0.0069,-0.055,-0.01
IWM,2026-03-26,251.0,CALL,0,1,2026-03-26T11:25:11.461,145,0.46,106,0.47,0.3127,-2.1405,2.0232,169.5398,0.154,0.4377,-169.8341,0.4023,2026-03-26T11:25:11.82,2026-03-26T11:25:07.311,0.61,1.61,0.4,0.49,24859.0,5448.0,2026-03-26T11:25:07.311,0.49,191,2026-03-26 11:24:53 EDT,249.86,1.0045625550308173,0.4562555030817203,250.0,0.46499999999999997,0.009999999999999953,2.1505376344085922,2126,8180516.3440000005,430132.32,455070.29999999993,66480.01999999999,-0.001,0.02,-0.0
IWM,2026-03-26,251.0,PUT,0,-1,2026-03-26T11:25:11.446,12,1.58,3,1.61,-0.6885,-2.0962,2.0196,-108.1922,0.1549,0.4433,-170.7515,0.3994,2026-03-26T11:25:11.82,2026-03-26T11:24:52.484,2.64,2.71,0.77,1.61,17072.0,3304.0,2026-03-26T11:24:52.484,1.61,191,2026-03-26 11:24:53 EDT,249.86,1.0045625550308173,0.4562555030817203,250.0,1.5950000000000002,0.030000000000000027,1.8808777429467098,2476,-9582940.546400003,-500052.95999999996,519019.12,-170472.6,-0.0068,-0.07,0.0
IWM,2026-03-26,252.0,CALL,0,1,2026-03-26T11:25:11.598,187,0.23,385,0.24,0.1822,-1.6201,1.5106,197.738,0.1133,0.5935,-232.734,0.4082,2026-03-26T11:25:11.82,2026-03-26T11:25:07.107,0.36,1.03,0.2,0.23,29771.0,6546.0,2026-03-26T11:25:07.107,0.23,191,2026-03-26 11:24:53 EDT,249.86,1.00856479628592,0.856479628592006,250.0,0.235,0.009999999999999981,4.255319148936162,3231,9146682.4878,488074.86,523454.31,58868.82000000001,-0.0019,0.01,-0.0
IWM,2026-03-26,252.0,PUT,0,-1,2026-03-26T11:25:11.511,11,2.34,41,2.39,-0.8201,-1.5666,1.4984,-86.8454,0.1135,0.6001,-233.0719,0.4042,2026-03-26T11:25:11.82,2026-03-26T11:22:14.814,3.42,3.54,1.18,2.45,4474.0,918.0,2026-03-26T11:22:14.814,2.45,191,2026-03-26 11:24:53 EDT,249.86,1.00856479628592,0.856479628592006,250.0,2.365,0.050000000000000266,2.1141649048625903,1663,-4716119.993000001,-249183.91999999998,260525.58,-136382.63,-0.002,-0.07,0.02
IWM,2026-03-26,253.0,CALL,0,1,2026-03-26T11:25:11.422,344,0.11,389,0.12,0.0978,-1.0881,0.9868,221.8285,0.0719,0.5361,-215.9722,0.4199,2026-03-26T11:25:11.82,2026-03-26T11:24:51.186,0.22,0.61,0.1,0.12,55593.0,8238.0,2026-03-26T11:24:51.186,0.12,191,2026-03-26 11:24:53 EDT,249.86,1.012567037541023,1.2567037541022916,250.0,0.11499999999999999,0.009999999999999995,8.695652173913041,1732,3111526.5688000005,170913.76,188458.92,16938.96,0.0039,0.01,0.0
IWM,2026-03-26,253.0,PUT,0,-1,2026-03-26T11:25:11.433,75,3.19,1,3.27,-0.9105,-0.9551,0.9234,-70.4275,0.0699,0.5411,-209.8464,0.4042,2026-03-26T11:25:11.82,2026-03-26T11:20:03.432,4.31,4.31,1.78,3.35,3508.0,337.0,2026-03-26T11:20:03.432,3.35,191,2026-03-26 11:24:53 EDT,249.86,1.012567037541023,1.2567037541022916,250.0,3.23,0.08000000000000007,2.4767801857585163,498,-869767.6572,-45985.32,47563.979999999996,-45342.899999999994,-0.0176,-0.09,-0.02
IWM,2026-03-26,254.0,CALL,0,1,2026-03-26T11:25:11.44,213,0.06,1183,0.07,0.0555,-0.7557,0.6409,229.887,0.0437,0.4003,-172.3935,0.4492,2026-03-26T11:25:11.82,2026-03-26T11:24:42.811,0.14,0.36,0.05,0.07,17023.0,2343.0,2026-03-26T11:24:42.811,0.07,191,2026-03-26 11:24:53 EDT,249.86,1.0165692787961258,1.6569278796125777,250.0,0.065,0.010000000000000009,15.384615384615397,1492,1629097.1944000002,95622.28,112750.44,8280.6,,,
IWM,2026-03-27,240.0,CALL,1,1,2026-03-26T11:25:12.752,54,9.99,65,10.1,0.9469,-0.3086,1.5433,23.5645,0.0171,-0.3896,26.2042,0.4414,2026-03-26T11:25:12.731,2026-03-26T11:19:01.536,11.12,11.46,9.79,9.88,31.0,8.0,2026-03-26T11:19:01.536,9.88,191,2026-03-26 11:24:53 EDT,249.87,0.9604994597190539,-3.950054028094611,250.0,10.045,0.10999999999999943,1.0950721752115424,1199,512305.9623,185041.66999999998,37001.14,113533.31000000001,0.0039,0.085,-0.01
IWM,2026-03-27,241.0,CALL,1,1,2026-03-26T11:25:12.674,15,9.03,22,9.14,0.9327,-0.356,1.8583,25.6656,0.0213,-0.448,29.1798,0.4277,2026-03-26T11:25:12.731,2026-03-26T11:05:20.757,8.39,9.98,8.35,9.36,9.0,6.0,2026-03-26T11:05:20.757,9.36,191,2026-03-26 11:24:53 EDT,249.87,0.9645015408012166,-3.5498459198783383,250.0,9.085,0.11000000000000121,1.2107870115575257,324,172440.2844,60208.92,11534.4,30219.48,0.0029,0.08,0.0
IWM,2026-03-27,241.0,PUT,1,-1,2026-03-26T11:25:12.686,152,0.14,432,0.15,-0.0564,-0.2728,1.6197,-100.9641,0.0197,-0.4396,26.9988,0.4033,2026-03-26T11:25:12.731,2026-03-26T11:25:10.469,0.38,0.38,0.11,0.14,562.0,133.0,2026-03-26T11:25:10.469,0.14,191,2026-03-26 11:24:53 EDT,249.87,0.9645015408012166,-3.5498459198783383,250.0,0.14500000000000002,0.009999999999999981,6.896551724137917,5536,-2725062.2304,-896665.92,151022.08,-31223.039999999997,0.003,0.0,0.0
IWM,2026-03-27,242.0,CALL,1,1,2026-03-26T11:25:12.67,14,8.09,26,8.2,0.9129,-0.4183,2.2613,28.0234,0.0265,-0.5067,32.1783,0.4174,2026-03-26T11:25:12.731,2026-03-26T11:05:30.705,9.47,9.47,8.23,8.78,12.0,10.0,2026-03-26T11:05:30.705,8.78,191,2026-03-26 11:24:53 EDT,249.87,0.9685036218833794,-3.1496378116620662,250.0,8.145,0.10999999999999943,1.3505217925107358,420,278105.30999999994,94974.59999999999,17568.600000000002,38341.8,0.0034,0.08,0.0
IWM,2026-03-27,242.0,PUT,1,-1,2026-03-26T11:25:12.752,224,0.2,222,0.21,-0.0773,-0.3442,2.0692,-96.6587,0.0254,-0.5094,30.8764,0.3984,2026-03-26T11:25:12.731,2026-03-26T11:25:08.106,0.44,0.45,0.14,0.2,1719.0,338.0,2026-03-26T11:25:08.106,0.2,191,2026-03-26 11:24:53 EDT,249.87,0.9685036218833794,-3.1496378116620662,250.0,0.20500000000000002,0.009999999999999981,4.878048780487795,3001,-1904644.0698,-620966.9199999999,103294.41999999998,-23197.73,-0.0019,-0.01,-0.0
