symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-26,246.0,CALL,0,1,2026-03-26T11:44:02.145,21,3.75,21,3.84,0.9325,-0.9474,0.7191,61.293,0.0518,-0.4239,198.4862,0.457,2026-03-26T11:44:02.302,2026-03-26T11:40:47.204,3.37,5.46,3.37,4.09,101.0,38.0,2026-03-26T11:40:47.204,4.09,222,2026-03-26 11:43:45 EDT,249.72,0.9851033157135992,-1.4896684286400765,250.0,3.795,0.08999999999999986,2.371541501976281,612,791652.3552,44008.92,57980.880000000005,57068.99999999999,-0.0195,-0.08,0.02
IWM,2026-03-26,246.0,PUT,0,-1,2026-03-26T11:44:02.155,735,0.07,187,0.08,-0.0641,-0.8724,0.6917,-230.6918,0.0507,-0.4221,194.2484,0.4492,2026-03-26T11:44:02.302,2026-03-26T11:43:56.217,0.41,0.45,0.06,0.07,25948.0,2864.0,2026-03-26T11:43:56.217,0.07,222,2026-03-26 11:43:45 EDT,249.72,0.9851033157135992,-1.4896684286400765,250.0,0.07500000000000001,0.009999999999999995,13.333333333333325,4198,-5315005.5192,-290375.66,366233.52,-26909.180000000004,-0.0058,0.0,0.0
IWM,2026-03-26,247.0,CALL,0,1,2026-03-26T11:44:02.148,7,2.86,15,2.91,0.872,-1.4469,1.1531,75.6189,0.0864,-0.5363,241.1984,0.4394,2026-03-26T11:44:02.302,2026-03-26T11:17:20.73,2.8,4.8,2.58,2.95,70.0,47.0,2026-03-26T11:17:20.73,2.95,222,2026-03-26 11:43:45 EDT,249.72,0.9891078007368252,-1.089219926317475,250.0,2.885,0.050000000000000266,1.7331022530329383,681,1469312.5248,78526.11,98533.89000000001,59383.2,0.0019,-0.055,0.01
IWM,2026-03-26,247.0,PUT,0,-1,2026-03-26T11:44:02.145,565,0.15,327,0.16,-0.1258,-1.3934,1.1399,-208.3615,0.0861,-0.5397,240.5908,0.4355,2026-03-26T11:44:02.302,2026-03-26T11:43:34.72,0.68,0.69,0.11,0.16,27631.0,3397.0,2026-03-26T11:43:34.72,0.16,222,2026-03-26 11:43:45 EDT,249.72,0.9891078007368252,-1.089219926317475,250.0,0.155,0.010000000000000009,6.451612903225811,6228,-13390755.537599998,-709929.7199999999,867809.52,-78348.24,0.0039,0.01,0.0
IWM,2026-03-26,248.0,CALL,0,1,2026-03-26T11:44:02.167,6,2.02,19,2.06,0.7704,-2.0252,1.6713,94.3445,0.1289,-0.5195,226.4707,0.4267,2026-03-26T11:44:02.302,2026-03-26T11:33:54.077,1.99,4.0,1.87,2.0,1002.0,234.0,2026-03-26T11:33:54.077,2.0,222,2026-03-26 11:43:45 EDT,249.72,0.9931122857600513,-0.6887714239948739,250.0,2.04,0.040000000000000036,1.960784313725492,530,1706012.1239999996,88578.9,107335.6,40831.200000000004,-0.002,-0.05,0.0
IWM,2026-03-26,248.0,PUT,0,-1,2026-03-26T11:44:02.171,214,0.3,214,0.31,-0.2248,-1.9368,1.6521,-186.9139,0.1301,-0.5355,228.6481,0.4179,2026-03-26T11:44:02.302,2026-03-26T11:43:50.956,1.02,1.05,0.17,0.3,29912.0,5279.0,2026-03-26T11:43:50.956,0.3,222,2026-03-26 11:43:45 EDT,249.72,0.9931122857600513,-0.6887714239948739,250.0,0.305,0.010000000000000009,3.2786885245901667,4437,-14415179.396399999,-733036.77,859358.1599999999,-99743.76,-0.001,0.01,0.0
IWM,2026-03-26,249.0,CALL,0,1,2026-03-26T11:44:02.167,18,1.3,25,1.32,0.6273,-2.4274,2.0855,119.5233,0.167,-0.2905,121.1374,0.4111,2026-03-26T11:44:02.302,2026-03-26T11:42:38.008,1.33,3.1,1.18,1.34,3339.0,748.0,2026-03-26T11:42:38.008,1.34,222,2026-03-26 11:43:45 EDT,249.72,0.9971167707832773,-0.2883229216722725,250.0,1.31,0.020000000000000018,1.5267175572519098,1035,4316285.34,215849.25000000003,251235.9,64925.549999999996,0.0049,-0.035,0.01
IWM,2026-03-26,249.0,PUT,0,-1,2026-03-26T11:44:02.171,100,0.58,142,0.59,-0.3718,-2.3836,2.084,-160.0612,0.1681,-0.2946,121.942,0.4082,2026-03-26T11:44:02.302,2026-03-26T11:44:01.242,1.47,1.47,0.31,0.59,36644.0,6958.0,2026-03-26T11:44:01.242,0.59,222,2026-03-26 11:43:45 EDT,249.72,0.9971167707832773,-0.2883229216722725,250.0,0.585,0.010000000000000009,1.7094017094017109,2834,-11896545.9288,-590605.6000000001,675512.24,-105368.12,0.0,0.02,0.0
IWM,2026-03-26,250.0,CALL,0,1,2026-03-26T11:44:02.172,135,0.74,67,0.75,0.4514,-2.4389,2.1821,152.5219,0.1816,0.1308,-54.8006,0.3955,2026-03-26T11:44:02.302,2026-03-26T11:43:48.084,0.86,2.32,0.71,0.76,20139.0,4127.0,2026-03-26T11:43:48.084,0.76,222,2026-03-26 11:43:45 EDT,249.72,1.0011212558065032,0.11212558065032882,250.0,0.745,0.010000000000000009,1.342281879194632,1173,5319455.529600001,255960.33000000002,286082.97,52949.22,-0.0009,-0.03,0.0
IWM,2026-03-26,250.0,PUT,0,-1,2026-03-26T11:44:02.164,53,1.02,25,1.03,-0.5482,-2.4292,2.1823,-134.2148,0.1805,0.1293,-54.4918,0.3979,2026-03-26T11:44:02.302,2026-03-26T11:44:00.045,2.03,2.06,0.5,1.03,40057.0,7811.0,2026-03-26T11:44:00.045,1.03,222,2026-03-26 11:43:45 EDT,249.72,1.0011212558065032,0.11212558065032882,250.0,1.025,0.010000000000000009,0.9756097560975618,6173,-27824464.158,-1347133.79,1499545.16,-338403.86000000004,-0.0005,0.035,-0.01
