epoch,lr-AdamW,step,train_base_loss,train_deg_penalty,train_loss,train_pred_pos_rate,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr,val_pos_out_of_band,val_pred_pos_rate
,0.0002999807319470622,1699,,,,,,,,,,,,
,0.0002999807319470622,1699,,,,,,,,,,,,
,0.00029976402319658343,1749,,,,,,,,,,,,
,0.00029976402319658343,1749,,,,,,,,,,,,
24,,1749,,,,,0.5302183628082275,0.5086439847946167,0.5105883479118347,0.6585344076156616,0.02940434403717518,0.5,1.0,0.8474857211112976
24,,1749,0.1096247062087059,0.0,0.1096247062087059,0.5023325085639954,,,,,,,,
,0.00029930686971491196,1799,,,,,,,,,,,,
,0.00029930686971491196,1799,,,,,,,,,,,,
,0.00029930686971491196,1799,,,,,,,,,,,,
,0.00029930686971491196,1799,,,,,,,,,,,,
25,,1819,,,,,0.5307914018630981,0.5089844465255737,0.5140874981880188,0.6504330039024353,0.03352416679263115,0.550000011920929,1.0,0.8139620423316956
25,,1819,0.1004323735833168,0.0,0.1004323735833168,0.49951523542404175,,,,,,,,
,0.0002986100054606049,1849,,,,,,,,,,,,
,0.0002986100054606049,1849,,,,,,,,,,,,
,0.0002986100054606049,1849,,,,,,,,,,,,
,0.0002986100054606049,1849,,,,,,,,,,,,
26,,1889,,,,,0.528806209564209,0.5135868191719055,0.5097985863685608,0.6562140583992004,0.02593059092760086,0.6000000238418579,1.0,0.8423077464103699
26,,1889,0.0930699035525322,0.0,0.0930699035525322,0.49966979026794434,,,,,,,,
,0.00029767454924715307,1899,,,,,,,,,,,,
,0.00029767454924715307,1899,,,,,,,,,,,,
,0.00029767454924715307,1899,,,,,,,,,,,,
,0.00029767454924715307,1899,,,,,,,,,,,,
,0.0002965020029467292,1949,,,,,,,,,,,,
,0.0002965020029467292,1949,,,,,,,,,,,,
,0.0002965020029467292,1949,,,,,,,,,,,,
,0.0002965020029467292,1949,,,,,,,,,,,,
27,,1959,,,,,0.5312826037406921,0.5065417289733887,0.5115034580230713,0.6634236574172974,0.03119726851582527,0.6000000238418579,1.0,0.8643089532852173
27,,1959,0.08924750983715057,0.0,0.08924750983715057,0.5004144906997681,,,,,,,,
,0.00029509424907893654,1999,,,,,,,,,,,,
,0.00029509424907893654,1999,,,,,,,,,,,,
,0.00029509424907893654,1999,,,,,,,,,,,,
,0.00029509424907893654,1999,,,,,,,,,,,,
