epoch,step,train_base_loss,train_deg_penalty,train_loss,train_pred_pos_rate,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr,val_pos_out_of_band,val_pred_pos_rate
0,6,,,,,0.40849998593330383,0.5010144710540771,0.5,0.0,0.0,0.5,1.0,0.0
0,6,0.1761254519224167,0.0,0.1761254519224167,0.4747030436992645,,,,,,,,
1,13,,,,,0.4059999883174896,0.5015105605125427,0.5,0.0016806722851470113,-0.054090715944767,0.3499999940395355,1.0,0.0035000001080334187
1,13,0.17400923371315002,0.0,0.17400923371315002,0.48130083084106445,,,,,,,,
2,20,,,,,0.40700000524520874,0.4992229640483856,0.5,0.006700167432427406,-0.03447311744093895,0.3499999940395355,1.0,0.005499999970197678
2,20,0.1739404946565628,0.0,0.1739404946565628,0.484483540058136,,,,,,,,
