epoch,step,train_base_loss,train_deg_penalty,train_loss,train_pred_pos_rate,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr,val_pos_out_of_band,val_pred_pos_rate
0,6,,,,,0.5914999842643738,0.5132481455802917,0.5,0.7433239221572876,0.0,0.5,1.0,1.0
0,6,0.22509384155273438,0.0,0.22509384155273438,0.5223870873451233,,,,,,,,
1,13,,,,,0.5914999842643738,0.5083941221237183,0.5001893639564514,0.7431625127792358,0.005889317020773888,0.5,1.0,0.9990000128746033
1,13,0.22019556164741516,0.0,0.22019556164741516,0.5133662819862366,,,,,,,,
2,20,,,,,0.5929999947547913,0.5061576962471008,0.502025306224823,0.7438640594482422,0.03987235575914383,0.5,1.0,0.9975000023841858
2,20,0.21518413722515106,0.0,0.21518413722515106,0.5066356062889099,,,,,,,,
