batch_id,ts,dte_group,symbol,spot,n_contracts,call_vol,put_vol,pc_ratio,net_gex,call_premium,put_premium,net_premium,call_iv,put_iv,iv_skew,atm_straddle,avg_spread_pct,bid_ask_imbalance,trade_aggression,avg_trade_size
425,2026-03-18 15:33:37 EDT,0dte,SPY,663.12,11,370609.0,1195632.0,3.226,-5586.84,16738777.0,124722176.0,-107983400.0,0.2395,0.2353,-0.0043,1.32,4.626,-0.0318,-0.1747,6.97
425,2026-03-18 15:33:37 EDT,0dte,TLT,87.03,4,8970.0,9410.0,1.049,3275.01,51977.0,160962.0,-108985.0,0.2851,0.3164,0.0312,0.18,32.174,-0.3979,-0.076,19.96
426,2026-03-18 15:34:03 EDT,0dte,IWM,246.56,5,26154.0,152876.0,5.845,-2886.75,713914.0,9555440.0,-8841526.0,0.3086,0.317,0.0085,0.74,6.96,-0.4308,1.0462,5.63
426,2026-03-18 15:34:03 EDT,0dte,QQQ,596.62,12,236671.0,754341.0,3.187,-2655.28,8110122.0,84028548.0,-75918426.0,0.2716,0.2647,-0.0069,1.42,5.857,-0.1988,0.6895,7.43
426,2026-03-18 15:34:03 EDT,0dte,SPXW,6637.31,18,73208.0,448485.0,6.126,-406.19,22176640.0,276531975.0,-254355335.0,0.1922,0.1898,-0.0025,11.2,5.303,0.1046,-0.5642,2.47
426,2026-03-18 15:34:03 EDT,0dte,SPY,662.86,13,372153.0,1385178.0,3.722,-6610.94,14186750.0,143302790.0,-129116041.0,0.6121,0.2343,-0.3778,1.32,5.804,-0.2959,0.0927,7.09
426,2026-03-18 15:34:03 EDT,0dte,TLT,87.03,5,9081.0,9411.0,1.036,3794.72,60132.0,158792.0,-98660.0,0.3151,0.2851,-0.03,0.18,28.759,-0.3836,0.0921,19.44
427,2026-03-18 15:34:29 EDT,0dte,IWM,246.63,4,26188.0,114211.0,4.361,-1829.97,798210.0,3498365.0,-2700155.0,0.3046,0.3017,-0.0029,0.72,6.552,-0.5525,-0.6882,5.88
427,2026-03-18 15:34:29 EDT,0dte,QQQ,596.89,12,234924.0,869316.0,3.7,-2811.39,8940206.0,120134126.0,-111193921.0,0.2689,0.2867,0.0178,1.36,5.88,-0.158,0.1917,7.3
427,2026-03-18 15:34:29 EDT,0dte,SPXW,6639.09,19,101803.0,405840.0,3.987,-389.28,28726402.0,233737670.0,-205011268.0,0.2002,0.1828,-0.0174,10.75,4.911,-0.3903,-0.367,2.43
