epoch,lr-AdamW,step,train_base_loss,train_deg_penalty,train_loss,train_pred_pos_rate,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr,val_pos_out_of_band,val_pred_pos_rate
,0.0001585595428408914,849,,,,,,,,,,,,
,0.00017199856804716592,899,,,,,,,,,,,,
,0.00017199856804716592,899,,,,,,,,,,,,
,0.00017199856804716592,899,,,,,,,,,,,,
,0.00017199856804716592,899,,,,,,,,,,,,
12,,909,,,,,0.47731319069862366,0.48877429962158203,0.501129686832428,0.29627180099487305,-0.015929333865642548,0.6000000238418579,1.0,0.2144450545310974
12,,909,0.17987337708473206,0.0,0.17987337708473206,0.4921400845050812,,,,,,,,
,0.00018529766587957924,949,,,,,,,,,,,,
,0.00018529766587957924,949,,,,,,,,,,,,
,0.00018529766587957924,949,,,,,,,,,,,,
,0.00018529766587957924,949,,,,,,,,,,,,
13,,979,,,,,0.477006196975708,0.48659369349479675,0.5005154013633728,0.30710411071777344,-0.017986945807933807,0.6000000238418579,1.0,0.22649966180324554
13,,979,0.18065997958183289,0.0,0.18065997958183289,0.4911872148513794,,,,,,,,
,0.00019834051918843864,999,,,,,,,,,,,,
,0.00019834051918843864,999,,,,,,,,,,,,
,0.00019834051918843864,999,,,,,,,,,,,,
,0.00019834051918843864,999,,,,,,,,,,,,
,0.000211013052001083,1049,,,,,,,,,,,,
,0.000211013052001083,1049,,,,,,,,,,,,
14,,1049,,,,,0.4769652783870697,0.48754462599754333,0.5011284351348877,0.28201383352279663,-0.015189704485237598,0.550000011920929,1.0,0.20018009841442108
14,,1049,0.18088838458061218,0.0,0.18088838458061218,0.49064624309539795,,,,,,,,
,0.0002232044272581321,1099,,,,,,,,,,,,
,0.0002232044272581321,1099,,,,,,,,,,,,
,0.0002232044272581321,1099,,,,,,,,,,,,
,0.0002232044272581321,1099,,,,,,,,,,,,
15,,1119,,,,,0.4761875569820404,0.48238617181777954,0.5010491013526917,0.2907891869544983,-0.01823233999311924,0.6499999761581421,1.0,0.21029041707515717
15,,1119,0.18132361769676208,0.0,0.18132361769676208,0.4905162751674652,,,,,,,,
