epoch,step,train_loss,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr
0,1,,0.302734375,0.45231813192367554,0.5,0.17551963031291962,-0.02860528789460659,0.3499999940395355
0,1,0.3757793605327606,,,,,,
