epoch,step,train_loss,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr
0,1,,0.59765625,0.5911678671836853,0.5647429823875427,0.6997084617614746,0.11588362604379654,0.5
0,1,0.2213180810213089,,,,,,
