epoch,step,train_loss,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr
0,1,,0.28125,0.49793678522109985,0.5,0.10679611563682556,-0.044035300612449646,0.3499999940395355
0,1,0.20553526282310486,,,,,,
