symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-18,243.0,CALL,0,1,2026-03-18T12:20:42.624,22,5.08,16,5.17,0.9347,-1.4312,0.6444,45.2756,0.0377,-0.2863,228.091,0.6656,2026-03-18T12:20:42.949,2026-03-18T12:15:31.509,6.05,6.05,4.8,5.04,32.0,18.0,2026-03-18T12:15:31.509,5.04,18,2026-03-18 12:20:31 EDT,248.02,0.9797596967986453,-2.024030320135477,248.0,5.125,0.08999999999999986,1.756097560975607,90,3.393,57.995999999999995,128.808,84.123,0.0344,0.17,0.0
IWM,2026-03-18,243.0,PUT,0,-1,2026-03-18T12:20:42.703,397,0.08,1127,0.09,-0.0572,-1.2165,0.5819,-178.849,0.0355,-0.2819,215.1106,0.6374,2026-03-18T12:20:42.949,2026-03-18T12:19:53.033,0.22,0.28,0.07,0.09,8000.0,1035.0,2026-03-18T12:19:53.033,0.09,18,2026-03-18 12:20:31 EDT,248.02,0.9797596967986453,-2.024030320135477,248.0,0.08499999999999999,0.009999999999999995,11.764705882352937,8925,-316.8375,-5193.4574999999995,10857.262499999999,-510.51,0.0,-0.01,-0.0
IWM,2026-03-18,244.0,CALL,0,1,2026-03-18T12:20:42.624,20,4.15,17,4.23,0.8944,-1.9763,0.9247,52.9518,0.0559,-0.3508,270.1689,0.6437,2026-03-18T12:20:42.949,2026-03-18T12:03:21.319,5.0,5.1,3.61,3.81,304.0,68.0,2026-03-18T12:03:21.319,3.81,18,2026-03-18 12:20:31 EDT,248.02,0.9837916297072816,-1.620837029271837,248.0,4.19,0.08000000000000007,1.9093078758949895,92,5.1428,85.0724,181.8196,82.2848,0.0187,0.16,0.0
IWM,2026-03-18,244.0,PUT,0,-1,2026-03-18T12:20:42.683,1357,0.14,78,0.15,-0.0956,-1.7364,0.8602,-168.6289,0.0544,-0.357,262.9267,0.6156,2026-03-18T12:20:42.949,2026-03-18T12:20:33.81,0.36,0.43,0.14,0.15,14993.0,2008.0,2026-03-18T12:20:33.81,0.15,18,2026-03-18 12:20:31 EDT,248.02,0.9837916297072816,-1.620837029271837,248.0,0.14500000000000002,0.009999999999999981,6.896551724137917,10503,-571.3632,-9034.6806,18237.4092,-1004.0868,-0.0031,-0.02,-0.0
IWM,2026-03-18,245.0,CALL,0,1,2026-03-18T12:20:42.823,1,3.28,13,3.34,0.832,-2.6431,1.2717,62.3494,0.0788,-0.3795,284.9987,0.6281,2026-03-18T12:20:42.949,2026-03-18T12:18:39.655,4.16,4.35,2.8,3.2,466.0,134.0,2026-03-18T12:18:39.655,3.2,18,2026-03-18 12:20:31 EDT,248.02,0.9878235626159181,-1.2176437384081968,248.0,3.3099999999999996,0.06000000000000005,1.8126888217522679,174,13.7112,221.2758,459.8994,144.768,0.0141,0.145,-0.01
IWM,2026-03-18,245.0,PUT,0,-1,2026-03-18T12:20:42.935,222,0.26,5,0.27,-0.16,-2.4564,1.2328,-152.1905,0.079,-0.3931,285.6433,0.6078,2026-03-18T12:20:42.949,2026-03-18T12:20:33.796,0.52,0.64,0.23,0.27,19590.0,3691.0,2026-03-18T12:20:33.796,0.27,18,2026-03-18 12:20:31 EDT,248.02,0.9878235626159181,-1.2176437384081968,248.0,0.265,0.010000000000000009,3.7735849056603805,4247,-335.513,-5235.701599999999,10432.3308,-679.52,-0.0015,-0.03,0.0
IWM,2026-03-18,246.0,CALL,0,1,2026-03-18T12:20:42.858,31,2.47,32,2.53,0.7457,-3.2847,1.6242,73.9832,0.1033,-0.3395,248.297,0.6125,2026-03-18T12:20:42.949,2026-03-18T12:13:52.961,3.34,3.5,2.14,2.42,3891.0,384.0,2026-03-18T12:13:52.961,2.42,18,2026-03-18 12:20:31 EDT,248.02,0.9918554955245544,-0.8144504475445569,248.0,2.5,0.05999999999999961,2.3999999999999844,243,25.1019,394.6806,798.1821,181.20510000000002,0.0016,0.12,-0.0
IWM,2026-03-18,246.0,PUT,0,-1,2026-03-18T12:20:42.925,26,0.47,87,0.48,-0.2529,-3.2304,1.6197,-133.4957,0.1037,-0.343,249.2364,0.6085,2026-03-18T12:20:42.949,2026-03-18T12:20:41.377,0.8,0.95,0.4,0.47,21558.0,3976.0,2026-03-18T12:20:41.377,0.47,18,2026-03-18 12:20:31 EDT,248.02,0.9918554955245544,-0.8144504475445569,248.0,0.475,0.010000000000000009,2.105263157894739,1601,-166.0237,-2593.1396999999997,5171.8704,-404.8929,0.0015,-0.03,0.0
IWM,2026-03-18,247.0,CALL,0,1,2026-03-18T12:20:42.927,1,1.79,12,1.8,0.6344,-3.7688,1.9051,87.8945,0.1237,-0.2077,148.2343,0.5999,2026-03-18T12:20:42.949,2026-03-18T12:19:52.752,2.68,2.84,1.48,1.68,6856.0,926.0,2026-03-18T12:19:52.752,1.68,18,2026-03-18 12:20:31 EDT,248.02,0.9958874284331908,-0.41125715668091695,248.0,1.795,0.010000000000000009,0.5571030640668528,370,45.769,704.8870000000001,1394.4560000000001,234.72799999999998,0.0007,0.1,0.0
IWM,2026-03-18,247.0,PUT,0,-1,2026-03-18T12:20:42.921,84,0.76,27,0.77,-0.3649,-3.7223,1.904,-118.9989,0.1242,-0.2097,148.9484,0.5968,2026-03-18T12:20:42.949,2026-03-18T12:20:30.236,1.09,1.37,0.66,0.78,21122.0,4795.0,2026-03-18T12:20:30.236,0.78,18,2026-03-18 12:20:31 EDT,248.02,0.9958874284331908,-0.41125715668091695,248.0,0.765,0.010000000000000009,1.3071895424836613,3290,-408.618,-6264.16,12246.367,-1200.521,0.0008,-0.06,0.0
