batch_id,ts,dte_group,symbol,spot,n_contracts,call_vol,put_vol,pc_ratio,net_gex,call_premium,put_premium,net_premium,call_iv,put_iv,iv_skew,atm_straddle,avg_spread_pct,bid_ask_imbalance,trade_aggression,avg_trade_size
1,2026-03-18 12:02:38 EDT,all,IWM,247.42,160,143223.0,423974.0,2.96,-45105.56,11687666.0,48233779.0,-36546112.0,0.3882,0.3918,0.0036,2.55,2.244,0.141,-0.4834,9.14
1,2026-03-18 12:02:38 EDT,all,QQQ,600.35,316,759201.0,976575.0,1.286,-7228.56,107261074.0,201099171.0,-93838098.0,0.3061,0.2932,-0.0129,3.88,1.433,-0.0036,-0.171,6.66
1,2026-03-18 12:02:38 EDT,all,SPXW,6675.33,581,329963.0,551397.0,1.671,-509.57,336186585.0,770806035.0,-434619450.0,0.2537,0.2471,-0.0066,38.15,2.001,0.1813,0.2011,2.68
1,2026-03-18 12:02:38 EDT,all,SPY,666.65,402,1201317.0,1658492.0,1.381,-22510.08,170383447.0,368090362.0,-197706914.0,0.3305,0.4568,0.1264,3.88,1.375,-0.0277,0.2429,6.13
1,2026-03-18 12:02:38 EDT,all,TLT,87.25,56,13526.0,11256.0,0.832,4899.07,367452.0,525474.0,-158022.0,0.1925,0.1573,-0.0351,0.42,19.3,-0.0163,0.0464,15.11
2,2026-03-18 12:03:08 EDT,all,IWM,247.62,159,143786.0,420855.0,2.927,-44524.53,12486309.0,45962644.0,-33476336.0,0.3963,0.3853,-0.011,2.5,2.171,0.105,-0.0716,9.16
2,2026-03-18 12:03:08 EDT,all,QQQ,600.52,323,759748.0,972650.0,1.28,-7861.89,109905816.0,195574096.0,-85668280.0,0.2794,0.3449,0.0655,3.84,1.452,0.0317,0.0709,6.66
2,2026-03-18 12:03:08 EDT,all,SPXW,6675.26,582,330183.0,553877.0,1.677,-514.28,330970992.0,788425695.0,-457454702.0,0.2523,0.2478,-0.0044,38.1,2.248,0.1713,0.0677,2.68
2,2026-03-18 12:03:08 EDT,all,SPY,666.73,393,1203073.0,1662372.0,1.382,-22394.54,172083384.0,365453608.0,-193370224.0,0.2863,0.4709,0.1846,3.87,1.362,-0.0923,-0.3626,6.12
2,2026-03-18 12:03:08 EDT,all,TLT,87.26,56,13476.0,11885.0,0.882,5149.34,351876.0,570100.0,-218224.0,0.1789,0.1689,-0.01,0.4,19.269,-0.0161,0.1175,15.43
3,2026-03-18 12:03:34 EDT,all,IWM,247.61,156,143951.0,420916.0,2.924,-44582.63,12420028.0,45881059.0,-33461030.0,0.3881,0.3851,-0.003,2.49,2.197,-0.1519,-0.136,9.16
3,2026-03-18 12:03:34 EDT,all,QQQ,600.51,309,760911.0,974198.0,1.28,-7845.04,109892686.0,195941026.0,-86048340.0,0.2664,0.2984,0.032,3.84,1.361,0.1443,0.1625,6.65
3,2026-03-18 12:03:34 EDT,all,SPXW,6676.64,576,331540.0,546240.0,1.648,-507.86,343992555.0,759517495.0,-415524940.0,0.2501,0.2454,-0.0047,37.8,1.998,-0.0019,0.1657,2.68
3,2026-03-18 12:03:34 EDT,all,SPY,666.76,389,1205538.0,1661175.0,1.378,-22342.29,173095784.0,358110519.0,-185014736.0,0.271,0.4659,0.1949,3.83,1.417,-0.0057,-0.1194,6.13
