symbol,expiration,strike,right,dte,cp_sign,timestamp_quote,bid_size,bid_quote,ask_size,ask_quote,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,timestamp,open,high,low,close,volume,count,timestamp_trade,price,batch_id,ts,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
IWM,2026-03-18,243.0,CALL,0,1,2026-03-18T12:01:56.692,25,4.57,28,4.66,0.921,-1.4581,0.775,49.4512,0.0456,-0.3361,226.9003,0.6125,2026-03-18T12:01:57.274,2026-03-18T10:14:20.535,6.05,6.05,4.8,4.8,31.0,17.0,2026-03-18T10:14:20.535,4.8,19,2026-03-18 12:01:45 EDT,247.49,0.981857852842539,-1.8142147157460944,247.0,4.615,0.08999999999999986,1.950162513542792,90,4.104,69.75,131.22899999999998,82.89,-0.0218,-0.105,0.01
IWM,2026-03-18,243.0,PUT,0,-1,2026-03-18T12:01:57.103,1484,0.12,203,0.13,-0.081,-1.4774,0.7905,-166.2662,0.046,-0.3359,229.0966,0.6187,2026-03-18T12:01:57.274,2026-03-18T11:58:14.4,0.22,0.28,0.07,0.12,7883.0,1013.0,2026-03-18T11:58:14.4,0.12,19,2026-03-18 12:01:45 EDT,247.49,0.981857852842539,-1.8142147157460944,247.0,0.125,0.010000000000000009,8.000000000000007,8925,-410.55,-7055.2125,13185.795,-722.9250000000001,-0.0094,0.0,0.0
IWM,2026-03-18,244.0,CALL,0,1,2026-03-18T12:01:57.064,24,3.69,52,3.76,0.8631,-2.1648,1.1542,57.4298,0.0677,-0.3859,261.0504,0.614,2026-03-18T12:01:57.274,2026-03-18T11:55:36.914,5.0,5.1,3.61,3.9,303.0,67.0,2026-03-18T11:55:36.914,3.9,19,2026-03-18 12:01:45 EDT,247.49,0.9858984201381874,-1.4101579861812634,247.0,3.7249999999999996,0.06999999999999984,1.8791946308724792,92,6.2284,106.18639999999999,199.1616,79.4052,-0.0031,-0.09,-0.0
IWM,2026-03-18,244.0,PUT,0,-1,2026-03-18T12:01:57.087,670,0.22,131,0.23,-0.135,-2.1047,1.1437,-151.7496,0.0676,-0.3884,260.6902,0.6093,2026-03-18T12:01:57.274,2026-03-18T12:01:29.813,0.36,0.43,0.14,0.2,14784.0,1958.0,2026-03-18T12:01:29.813,0.2,19,2026-03-18 12:01:45 EDT,247.49,0.9858984201381874,-1.4101579861812634,247.0,0.225,0.010000000000000009,4.444444444444448,10503,-710.0028,-12012.2811,22105.664099999998,-1417.9050000000002,0.0062,0.01,0.0
IWM,2026-03-18,245.0,CALL,0,1,2026-03-18T12:01:56.824,24,2.86,30,2.91,0.7871,-2.8066,1.53,67.6391,0.0915,-0.3779,250.5121,0.6023,2026-03-18T12:01:57.274,2026-03-18T11:58:41.683,4.16,4.35,2.8,3.1,440.0,129.0,2026-03-18T11:58:41.683,3.1,19,2026-03-18 12:01:45 EDT,247.49,0.9899389874338357,-1.0061012566164327,247.0,2.885,0.050000000000000266,1.7331022530329383,174,15.921,266.22,488.34839999999997,136.9554,-0.007,-0.085,-0.01
IWM,2026-03-18,245.0,PUT,0,-1,2026-03-18T12:01:57.05,645,0.38,46,0.39,-0.2113,-2.7528,1.5237,-137.6275,0.0917,-0.3813,251.1464,0.5984,2026-03-18T12:01:57.274,2026-03-18T12:01:53.724,0.52,0.64,0.23,0.39,18602.0,3563.0,2026-03-18T12:01:53.724,0.39,19,2026-03-18 12:01:45 EDT,247.49,0.9899389874338357,-1.0061012566164327,247.0,0.385,0.010000000000000009,2.5974025974025996,4247,-389.4499,-6471.1539,11691.1416,-897.3910999999999,0.0,0.02,0.0
IWM,2026-03-18,246.0,CALL,0,1,2026-03-18T12:01:57.062,24,2.13,21,2.15,0.685,-3.4032,1.8709,79.2327,0.1126,-0.2784,182.9382,0.5984,2026-03-18T12:01:57.274,2026-03-18T12:00:12.001,3.34,3.5,2.14,2.26,3154.0,371.0,2026-03-18T12:00:12.001,2.26,19,2026-03-18 12:01:45 EDT,247.49,0.993979554729484,-0.6020445270516017,247.0,2.1399999999999997,0.020000000000000018,0.9345794392523374,243,27.361800000000002,454.6287,826.9776,166.455,0.0,-0.075,0.01
IWM,2026-03-18,246.0,PUT,0,-1,2026-03-18T12:01:57.049,30,0.65,124,0.66,-0.3156,-3.3948,1.8725,-120.1586,0.1123,-0.2764,182.3657,0.6007,2026-03-18T12:01:57.274,2026-03-18T12:01:56.305,0.8,0.95,0.4,0.66,20077.0,3791.0,2026-03-18T12:01:56.305,0.66,19,2026-03-18 12:01:45 EDT,247.49,0.993979554729484,-0.6020445270516017,247.0,0.655,0.010000000000000009,1.5267175572519098,1601,-179.79229999999998,-2997.8725,5435.0748,-505.2756,0.0054,0.04,0.0
IWM,2026-03-18,247.0,CALL,0,1,2026-03-18T12:01:57.087,24,1.5,6,1.51,0.5657,-3.7065,2.0725,93.4009,0.1268,-0.1023,65.3827,0.589,2026-03-18T12:01:57.274,2026-03-18T12:01:32.962,2.68,2.84,1.52,1.55,6719.0,874.0,2026-03-18T12:01:32.962,1.55,19,2026-03-18 12:01:45 EDT,247.49,0.9980201220251322,-0.19798779748677078,247.0,1.505,0.010000000000000009,0.6644518272425255,370,46.916,766.8249999999999,1371.405,209.309,-0.0016,-0.06,0.0
IWM,2026-03-18,247.0,PUT,0,-1,2026-03-18T12:01:57.01,39,1.01,16,1.02,-0.4344,-3.6969,2.0727,-106.4566,0.1263,-0.1014,65.1084,0.5914,2026-03-18T12:01:57.274,2026-03-18T12:01:53.692,1.09,1.37,0.66,1.02,20422.0,4621.0,2026-03-18T12:01:53.692,1.02,19,2026-03-18 12:01:45 EDT,247.49,0.9980201220251322,-0.19798779748677078,247.0,1.0150000000000001,0.010000000000000009,0.985221674876848,3290,-415.527,-6819.183000000001,12162.801,-1429.176,-0.0007,0.04,0.0
IWM,2026-03-18,248.0,CALL,0,1,2026-03-18T12:01:56.988,24,0.99,18,1.0,0.437,-3.6685,2.075,109.3167,0.1283,0.1154,-75.464,0.5828,2026-03-18T12:01:57.274,2026-03-18T12:01:53.693,1.82,2.14,0.99,0.99,13671.0,2885.0,2026-03-18T12:01:53.693,0.99,19,2026-03-18 12:01:45 EDT,247.49,1.0020606893207806,0.2060689320780601,247.0,0.995,0.010000000000000009,1.0050251256281415,642,82.3686,1332.15,2355.177,280.554,0.0024,-0.04,0.0
IWM,2026-03-18,248.0,PUT,0,-1,2026-03-18T12:01:57.059,28,1.5,11,1.51,-0.5626,-3.6588,2.0752,-92.8222,0.1278,0.1146,-75.1915,0.5851,2026-03-18T12:01:57.274,2026-03-18T12:01:41.243,1.45,1.89,1.02,1.5,15053.0,3885.0,2026-03-18T12:01:41.243,1.5,19,2026-03-18 12:01:45 EDT,247.49,1.0020606893207806,0.2060689320780601,247.0,1.505,0.010000000000000009,0.6644518272425255,8633,-1103.2974,-17915.2016,31586.4204,-4856.9258,0.0023,0.06,0.0
IWM,2026-03-18,249.0,CALL,0,1,2026-03-18T12:01:57.011,42,0.61,22,0.62,0.3131,-3.2712,1.8663,126.9161,0.1163,0.3059,-196.3386,0.5781,2026-03-18T12:01:57.274,2026-03-18T12:01:53.6,1.33,1.59,0.62,0.62,21346.0,3403.0,2026-03-18T12:01:53.6,0.62,19,2026-03-18 12:01:45 EDT,247.49,1.006101256616429,0.610125661642891,247.0,0.615,0.010000000000000009,1.6260162601626031,905,105.25150000000001,1689.0015,2960.4359999999997,283.3555,0.0016,-0.03,0.0
IWM,2026-03-18,249.0,PUT,0,-1,2026-03-18T12:01:57.115,10,2.12,11,2.14,-0.6847,-3.2956,1.8717,-79.5687,0.1153,0.2996,-194.6015,0.5851,2026-03-18T12:01:57.274,2026-03-18T12:00:55.235,1.99,2.5,1.43,2.1,7558.0,1410.0,2026-03-18T12:00:55.235,2.1,19,2026-03-18 12:01:45 EDT,247.49,1.006101256616429,0.610125661642891,247.0,2.13,0.020000000000000018,0.9389671361502356,1415,-163.1495,-2648.4555,4663.273999999999,-968.8505,0.007,0.08,0.0
