batch_id,ts,dte_group,symbol,spot,n_contracts,call_vol,put_vol,pc_ratio,net_gex,call_premium,put_premium,net_premium,call_iv,put_iv,iv_skew,atm_straddle,avg_spread_pct,bid_ask_imbalance,trade_aggression,avg_trade_size
4,2026-03-18 23:05:45 EDT,all,SPXW,6624.7,659,32068.0,110591.0,3.449,-860.5,68235120.0,92181355.0,-23946235.0,0.5621,0.236,-0.326,1.02,45.388,-0.2003,0.0152,2.7
4,2026-03-18 23:05:45 EDT,all,SPY,660.68,390,858617.0,3872198.0,4.51,-35897.76,101035022.0,1852624137.0,-1751589115.0,0.1985,0.6126,0.4141,0.8,5.124,0.246,-0.2324,6.73
4,2026-03-18 23:05:45 EDT,all,TLT,86.87,50,40771.0,29336.0,0.72,12130.28,762226.0,802500.0,-40274.0,0.4864,0.12,-0.3664,0.36,23.219,-0.2191,0.0163,21.85
5,2026-03-18 23:06:11 EDT,all,IWM,245.56,165,119642.0,742650.0,6.207,-48681.11,18959850.0,126203793.0,-107243942.0,0.7542,0.4156,-0.3386,2.04,24.225,-0.019,-0.1091,8.99
5,2026-03-18 23:06:11 EDT,all,QQQ,593.42,353,443564.0,767198.0,1.73,-10726.62,69507762.0,281768724.0,-212260962.0,1.0596,0.2581,-0.8016,4.22,20.208,-0.0182,0.0495,7.4
5,2026-03-18 23:06:11 EDT,all,SPXW,6624.7,658,32068.0,110592.0,3.449,-860.49,68209070.0,92232185.0,-24023115.0,0.5599,0.2361,-0.3238,1.02,45.383,-0.2024,0.0145,2.7
5,2026-03-18 23:06:11 EDT,all,SPY,660.68,390,858617.0,3872198.0,4.51,-35897.76,101035022.0,1852624137.0,-1751589115.0,0.1985,0.6126,0.4141,0.8,5.124,0.246,-0.2324,6.73
5,2026-03-18 23:06:11 EDT,all,TLT,86.87,50,40771.0,29336.0,0.72,12130.28,762226.0,802500.0,-40274.0,0.4864,0.12,-0.3664,0.36,23.219,-0.2191,0.0163,21.85
6,2026-03-18 23:06:36 EDT,all,IWM,245.56,165,119642.0,742650.0,6.207,-48681.11,18959850.0,126203793.0,-107243942.0,0.7542,0.4156,-0.3386,2.04,24.225,-0.019,-0.1091,8.99
6,2026-03-18 23:06:36 EDT,all,QQQ,593.42,353,443564.0,767198.0,1.73,-10726.62,69507762.0,281768724.0,-212260962.0,1.0596,0.2581,-0.8016,4.22,20.208,-0.0182,0.0495,7.4
6,2026-03-18 23:06:36 EDT,all,SPXW,6624.7,654,32071.0,110594.0,3.448,-859.82,67907495.0,92500352.0,-24592858.0,0.5498,0.2369,-0.3129,1.02,45.403,-0.1788,0.0106,2.7
6,2026-03-18 23:06:36 EDT,all,SPY,660.68,390,858617.0,3872198.0,4.51,-35897.76,101035022.0,1852624137.0,-1751589115.0,0.1985,0.6126,0.4141,0.8,5.124,0.246,-0.2324,6.73
6,2026-03-18 23:06:36 EDT,all,TLT,86.87,50,40771.0,29336.0,0.72,12130.28,762226.0,802500.0,-40274.0,0.4864,0.12,-0.3664,0.36,23.219,-0.2191,0.0163,21.85
