epoch,step,train_loss,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr
0,1,,0.701171875,0.4958239793777466,0.5175372362136841,0.8167664408683777,0.04927883297204971,0.5
0,1,0.4175681471824646,,,,,,
