epoch,step,train_base_loss,train_deg_penalty,train_loss,train_pred_pos_rate,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr,val_pos_out_of_band,val_pred_pos_rate
0,6,,,,,0.40849998593330383,0.5064127445220947,0.5005680322647095,0.0,0.0,0.44999998807907104,1.0,0.0
0,6,0.20349252223968506,0.0,0.20349252223968506,0.5026143193244934,,,,,,,,
1,13,,,,,0.4230000078678131,0.5076258778572083,0.5054407119750977,0.10124610364437103,0.02442672848701477,0.5,1.0,0.05050000175833702
1,13,0.1776318997144699,0.0,0.1776318997144699,0.48071226477622986,,,,,,,,
2,20,,,,,0.4634999930858612,0.5070790648460388,0.5139253735542297,0.34453266859054565,0.03268185630440712,0.5,1.0,0.22699999809265137
2,20,0.1819619983434677,0.0,0.1819619983434677,0.4904639422893524,,,,,,,,
