epoch,step,train_loss,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr
0,1,,0.259765625,0.47821730375289917,0.5,0.0,0.0,0.5
0,1,0.17784467339515686,,,,,,
