epoch,step,train_loss,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr
0,1,,0.271484375,0.5261570811271667,0.5079155564308167,0.031168831512331963,0.06450696289539337,0.5
0,1,0.1890684962272644,,,,,,
