epoch,lr-AdamW,step,train_base_loss,train_deg_penalty,train_loss,train_pred_pos_rate,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr,val_pos_out_of_band,val_pred_pos_rate
33,,2379,,,,,0.505392849445343,0.5114178657531738,0.507194459438324,0.5483394861221313,0.0032607577741146088,0.6499999761581421,0.0,0.5667915344238281
33,,2379,0.021969810128211975,0.0,0.021969810128211975,0.4966268241405487,,,,,,,,
,0.0002757133128809131,2399,,,,,,,,,,,,
,0.0002757133128809131,2399,,,,,,,,,,,,
,0.0002757133128809131,2399,,,,,,,,,,,,
,0.0002757133128809131,2399,,,,,,,,,,,,
,0.0002723342410073676,2449,,,,,,,,,,,,
,0.0002723342410073676,2449,,,,,,,,,,,,
34,,2449,,,,,0.5023843050003052,0.5064060091972351,0.5016259551048279,0.5382657647132874,-0.0008295333827845752,0.6499999761581421,0.0,0.5494157075881958
34,,2449,0.0197946447879076,0.0,0.0197946447879076,0.5009651184082031,,,,,,,,
,0.00026875876283647646,2499,,,,,,,,,,,,
,0.00026875876283647646,2499,,,,,,,,,,,,
,0.00026875876283647646,2499,,,,,,,,,,,,
,0.00026875876283647646,2499,,,,,,,,,,,,
35,,2519,,,,,0.49741101264953613,0.5017847418785095,0.5014119148254395,0.5247982740402222,-0.008526744320988655,0.6499999761581421,0.0,0.5293383002281189
35,,2519,0.01978352852165699,0.0,0.01978352852165699,0.5000773072242737,,,,,,,,
,0.000264992618787825,2549,,,,,,,,,,,,
,0.000264992618787825,2549,,,,,,,,,,,,
,0.000264992618787825,2549,,,,,,,,,,,,
,0.000264992618787825,2549,,,,,,,,,,,,
36,,2589,,,,,0.5047993063926697,0.5057916045188904,0.49892380833625793,0.5704140067100525,-0.004638966638594866,0.6499999761581421,0.0,0.624444842338562
36,,2589,0.01886320672929287,0.0,0.01886320672929287,0.4982629120349884,,,,,,,,
,0.00026104185539449904,2599,,,,,,,,,,,,
,0.00026104185539449904,2599,,,,,,,,,,,,
,0.00026104185539449904,2599,,,,,,,,,,,,
,0.00026104185539449904,2599,,,,,,,,,,,,
,0.00025691281559539416,2649,,,,,,,,,,,,
,0.00025691281559539416,2649,,,,,,,,,,,,
,0.00025691281559539416,2649,,,,,,,,,,,,
,0.00025691281559539416,2649,,,,,,,,,,,,
37,,2659,,,,,0.5037760138511658,0.5092704892158508,0.5047266483306885,0.555282473564148,-0.0023944987915456295,0.6499999761581421,0.0,0.5875238180160522
37,,2659,0.017919771373271942,0.0,0.017919771373271942,0.502761960029602,,,,,,,,
