epoch,step,train_base_loss,train_deg_penalty,train_loss,train_pred_pos_rate,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr,val_pos_out_of_band,val_pred_pos_rate
0,6,,,,,0.40799999237060547,0.496612548828125,0.5,0.010033444501459599,-0.02138524316251278,0.3499999940395355,1.0,0.006500000134110451
0,6,0.3481604754924774,0.0,0.3481604754924774,0.48138880729675293,,,,,,,,
1,13,,,,,0.4104999899864197,0.4935287833213806,0.5,0.03597710654139519,-0.012060814537107944,0.3499999940395355,1.0,0.019999999552965164
1,13,0.34797701239585876,0.0,0.34797701239585876,0.4862387776374817,,,,,,,,
2,20,,,,,0.41100001335144043,0.4930073320865631,0.5,0.040716610848903656,-0.011094078421592712,0.3499999940395355,1.0,0.02250000089406967
2,20,0.3479763865470886,0.0,0.3479763865470886,0.4883921146392822,,,,,,,,
