epoch,step,train_loss,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr
0,1,,0.310546875,0.44539448618888855,0.5123395323753357,0.16548463702201843,0.038612302392721176,0.5
0,1,0.3668181002140045,,,,,,
