epoch,step,train_base_loss,train_deg_penalty,train_loss,train_pred_pos_rate,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr,val_pos_out_of_band,val_pred_pos_rate
0,6,,,,,0.40849998593330383,0.4054299294948578,0.5,0.0,0.0,0.5,1.0,0.0
0,6,0.18520542979240417,0.0,0.18520542979240417,0.49872085452079773,,,,,,,,
1,13,,,,,0.40849998593330383,0.4048815667629242,0.5,0.0,0.0,0.5,1.0,0.0
1,13,0.17410950362682343,0.0,0.17410950362682343,0.49496835470199585,,,,,,,,
2,20,,,,,0.40849998593330383,0.4044237434864044,0.5,0.0,0.0,0.5,1.0,0.0
2,20,0.17331714928150177,0.0,0.17331714928150177,0.4936167895793915,,,,,,,,
