epoch,step,train_loss,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr
0,3,,0.49609375,0.50927734375,0.5,0.0,-0.06262242794036865,0.3499999940395355
0,3,0.17825201153755188,,,,,,
