epoch,step,train_base_loss,train_deg_penalty,train_loss,train_pred_pos_rate,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr,val_pos_out_of_band,val_pred_pos_rate
0,6,,,,,0.5914999842643738,0.5142988562583923,0.5,0.7433239221572876,0.0,0.5,1.0,1.0
0,6,0.2368825376033783,0.0,0.2368825376033783,0.5402363538742065,,,,,,,,
1,13,,,,,0.40849998593330383,0.45970040559768677,0.5,0.0,0.0,0.5,1.0,0.0
1,13,0.1937958151102066,0.0,0.1937958151102066,0.49523207545280457,,,,,,,,
2,20,,,,,0.40849998593330383,0.45691928267478943,0.5,0.0,0.0,0.5,1.0,0.0
2,20,0.17686043679714203,0.0,0.17686043679714203,0.47605255246162415,,,,,,,,
